theta_deg,mode,energy_keV,ff_cm2_g,pp_cm2_g,absorption_cm2_g,scattering_cm2_g,total_cm2_g
90.0,1,4.254510838531378,0.7190287837436843,8.782395969827651e-10,0.7190287846219239,0.3975098949055927,1.1165386795275165
90.0,1,4.306019335252329,0.6895307152852919,8.491180873505662e-10,0.68953071613441,0.39750989488970595,1.087040611024116
90.0,1,4.358151434858581,0.6612361369252634,8.209741634450373e-10,0.6612361377462376,0.3975098948734322,1.0587460326196698
90.0,1,4.410914687183332,0.6340964177482367,7.937748336330532e-10,0.6340964185420115,0.39750989485676197,1.0316063133987734
90.0,1,4.464316733464075,0.6080648565595538,7.674882082473913e-10,0.608064857327042,0.3975098948396857,1.0055747521667278
90.0,1,4.518365307449209,0.5830966079019857,7.420834642428774e-10,0.5830966086440692,0.3975098948221934,0.9806065034662625
90.0,1,4.573068236518052,0.5591486107366421,7.175308108855031e-10,0.5591486114541729,0.397509894804275,0.956658506258448
90.0,1,4.628433442814409,0.5361795197019235,6.938014564491186e-10,0.5361795203957249,0.39750989478592014,0.933689415181645
90.0,1,4.684468944393867,0.5141496388667077,6.708675758947927e-10,0.5141496395375753,0.39750989476711807,0.9116595343046934
90.0,1,4.74118285638498,0.49302011097363996,6.487022795084297e-10,0.4930201116223422,0.3975098947478581,0.8905300063702003
90.0,1,4.798583392164514,0.4727558705256508,6.272795824726985e-10,0.4727558711529304,0.39750989472812887,0.8702657658810593
90.0,1,4.856678864546912,0.4533210314002869,6.065743753498019e-10,0.4533210320068613,0.39750989470791903,0.8508309267147803
90.0,1,4.915477686988173,0.43468187765959637,5.865623954520533e-10,0.4346818782461588,0.3975098946872169,0.8321917729333757
90.0,1,4.974988374804292,0.41680604649015873,5.672201990776904e-10,0.41680604705737895,0.39750989466601044,0.8143159417233894
90.0,1,5.0352195464044645,0.3996624752737516,5.48525134589761e-10,0.3996624758222767,0.39750989464428743,0.7971723704665641
90.0,1,5.096179924539209,0.3832213506246493,5.304553163163674e-10,0.3832213511551046,0.39750989462203523,0.7807312457771398
90.0,1,5.15787833756361,0.3674540593274304,5.129895992509568e-10,0.36745405984042,0.39750989459924096,0.7649639544396609
90.0,1,5.220323720715853,0.352333141111042,4.961075545317469e-10,0.35233314160714957,0.3975098945758914,0.749843036183041
90.0,1,5.283525117411227,0.33783224319668276,4.797894456798078e-10,0.3378322436764722,0.3975098945519731,0.7353421382284453
90.0,1,5.3474916805518165,0.3239260765588013,4.6401620557566783e-10,0.3239260770228175,0.39750989452747215,0.7214359715502896
90.0,1,5.412232673852023,0.31059062272148774,4.487694141547546e-10,0.31059062317025715,0.39750989450237423,0.7081005176726314
90.0,1,5.477757473180154,0.2978020570352567,4.340312768023167e-10,0.29780205746928795,0.397509894476665,0.695311951945953
90.0,1,5.544075567916247,0.2855383286097369,4.1978460342888624e-10,0.2855383290295215,0.3975098944503294,0.683048223479851
90.0,1,5.611196562326334,0.2737779983897751,4.060127882076923e-10,0.2737779987957879,0.39750989442335244,0.6712878932191404
90.0,1,5.679130176953336,0.2625004959795528,3.926997899558212e-10,0.2625004963722526,0.3975098943957182,0.6600103907679709
90.0,1,5.747886250024813,0.25168608501819306,3.7983011314126754e-10,0.2516860853980232,0.3975098943674108,0.649195979765434
90.0,1,5.81747473887774,0.24131582988894226,3.673887894983954e-10,0.24131583025633105,0.3975098943384138,0.6388257245947448
90.0,1,5.887905721400548,0.23137156371405854,3.5536136023468206e-10,0.2313715640694199,0.39750989430871053,0.6288814583781304
90.0,1,5.959189397492607,0.2218358575890396,3.4373385881196163e-10,0.22183585793277344,0.39750989427828354,0.619345752211057
90.0,1,6.031336090541397,0.21269199101128372,3.3249279428575384e-10,0.2126919913437765,0.39750989424711547,0.610201885590892
90.0,1,6.104356248917546,0.20392392345969113,3.216251351865918e-10,0.20392392378131627,0.39750989421518806,0.6014338179965043
90.0,1,6.17826044748798,0.19551626708310232,3.1111829392762e-10,0.19551626739422062,0.3975098941824829,0.5930261615767035
90.0,1,6.253059389147385,0.1874542604568303,3.0096011172307335e-10,0.18745426075779043,0.3975098941489811,0.5849641549067714
90.0,1,6.328763906368215,0.17972374336785155,2.9113884400257627e-10,0.17972374365899038,0.3975098941146632,0.5772336377736536
90.0,1,6.405384962769464,0.1723111325905212,2.81643146306555e-10,0.17231113287216435,0.39750989407950915,0.5698210269516735
90.0,1,6.482933654704429,0.1652033986159219,2.7246206064836813e-10,0.16520339888838395,0.3975098940434989,0.5627132929318829
90.0,1,6.561421212867697,0.15838804329918982,2.6358500232910897e-10,0.15838804356277483,0.39750989400661135,0.5558979375693862
90.0,1,6.640859003921588,0.15185307839034065,2.5500174719134627e-10,0.1518530786453424,0.39750989396882525,0.5493629726141677
90.0,1,6.721258532142292,0.14558703637253823,2.467024192984013e-10,0.14558703661924063,0.3975098939301187,0.5430969305493594
90.0,1,6.802631441085924,0.13957882351087686,2.386774790260817e-10,0.13957882374955433,0.39750989389046926,0.5370887176400236
90.0,1,6.8849895152747695,0.13381789309555636,2.309177115541012e-10,0.13381789332647406,0.3975098938498539,0.531327787176328
90.0,1,6.96834468190392,0.1282940984215073,2.2341421574474104e-10,0.1282940986449215,0.3975098938082492,0.5258039924531707
90.0,1,7.052709012568594,0.12299770744083359,2.1615839339661103e-10,0.12299770765699199,0.39750989376563095,0.520507601422623
90.0,1,7.1380947250123565,0.11791938593449253,2.0914193886167982e-10,0.11791938614363447,0.3975098937219745,0.5154292798656089
90.0,1,7.224514184896504,0.11305018135721615,2.0235682901405164e-10,0.11305018155957297,0.3975098936772546,0.5105600752368276
90.0,1,7.311979907590881,0.1083815073295997,1.9579531355925938e-10,0.10838150752539501,0.3975098936314453,0.5058914011568403
90.0,1,7.400504559986363,0.1039051287522209,1.8944990567314986e-10,0.1039051289416708,0.39750989358452005,0.5014150225261909
90.0,1,7.490100962329299,0.09961314751755916,1.8331337295972498e-10,0.09961314770087254,0.3975098935364518,0.4971230412373243
90.0,1,7.580782090078149,0.09549760115700243,1.773787287175932e-10,0.09549760133438115,0.3975098934872125,0.4930074948215937
90.0,1,7.672561075782604,0.09155203529271654,1.7163922350497005e-10,0.09155203546435575,0.3975098934367738,0.48906192890112954
90.0,1,7.765451210985471,0.08776906013810724,1.6608833699344918e-10,0.08776906030419558,0.3975098933851063,0.48527895368930185
90.0,1,7.859465948147552,0.08414199319783126,1.6071977010103964e-10,0.08414199335855103,0.39750989333218023,0.4816518866907313
90.0,1,7.954618902595853,0.08066442581977658,1.5552743739523715e-10,0.08066442597530402,0.39750989327796493,0.4781743192532689
90.0,1,8.050923854495379,0.07733042877509387,1.5050545975716544e-10,0.07733042892559933,0.3975098932224288,0.4748403221480281
90.0,1,8.14839475084478,0.07413364402214599,1.4564815729808544e-10,0.07413364416779415,0.39750989316553986,0.47164353733333403
90.0,1,8.247045707496188,0.07106866843882523,1.409500425198273e-10,0.07106866857977527,0.3975098931072651,0.4685785616870404
90.0,1,8.346891011199476,0.06813008161163443,1.3640581371095445e-10,0.06813008174804025,0.3975098930475708,0.46563997479561103
90.0,1,8.447945121671294,0.06531268538218724,1.3201034857071439e-10,0.06531268551419758,0.3975098929864223,0.4628225785006199
90.0,1,8.55022267368914,0.06261149476894504,1.277586980530746e-10,0.06261149489670373,0.3975098929237843,0.46012138782048806
90.0,1,8.653738479210778,0.06002172925733672,1.2364608042338148e-10,0.0600217293809828,0.3975098928596203,0.45753162224060306
90.0,1,8.758507529519335,0.05753880444352079,1.1966787552040727e-10,0.05753880456318866,0.3975098927938933,0.455048697357082
90.0,1,8.864544997394349,0.055158324017623286,1.1581961921678267e-10,0.055158324133442904,0.3975098927265652,0.4526682168600081
90.0,1,8.971866239309112,0.052876072072832694,1.1209699807103132e-10,0.05287607218492969,0.39750989265759695,0.45038596484252663
90.0,1,9.080486797654611,0.05068800572726322,1.0849584416463936e-10,0.05068800583575907,0.39750989258694863,0.4481978984227077
90.0,1,9.190422402990402,0.048590248046009275,1.0501213011780466e-10,0.048590248151021406,0.39750989251457935,0.4461001406656008
90.0,1,9.301688976322719,0.046579081251306095,1.0164196427771685e-10,0.04657908135294806,0.397509892440447,0.44408897379339507
90.0,1,9.414302631410177,0.04465094020918588,9.838158607341895e-11,0.044650940307567465,0.3975098923645089,0.44216083267207634
90.0,1,9.528279677097387,0.04280240618147517,9.522736153149636e-11,0.04280240627670253,0.39750989228672085,0.44031229856342335
90.0,1,9.643636619676828,0.04103020083242043,9.217577894703094e-11,0.04103020092459621,0.397509892207038,0.43854009313163417
90.0,1,9.760390165279295,0.03933118047965103,8.922344470444111e-11,0.039331180568874476,0.397509892125414,0.43684107269428846
90.0,1,9.878557222293313,0.03770233057959672,8.636707924300826e-11,0.0377023306659638,0.39750989204180165,0.43521222270776544
90.0,1,9.99815490381382,0.036140760437870054,8.36035131620667e-11,0.03614076052147357,0.3975098919561524,0.43365065247762596
90.0,1,10.119200530120512,0.03464369813550005,8.092968346100093e-11,0.034643698216429736,0.3975098918684168,0.43215359008484655
90.0,1,10.241711631186194,0.033208485662267716,7.83426299093605e-11,0.03320848574061035,0.3975098917785439,0.43071837751915426
90.0,1,10.365705949215473,0.03183257424874344,7.583949154256289e-11,0.03183257432458293,0.3975098916864817,0.4293424660110646
90.0,1,10.491201441214221,0.030513519888960297,7.341750327880631e-11,0.030513519962377802,0.39750989159217687,0.42802341155455464
90.0,1,10.618216281590126,0.02924897904598249,7.107399265296873e-11,0.029248979117056484,0.39750989149557475,0.42675887061263124
90.0,1,10.746768864784725,0.028036704532937367,6.880637666341172e-11,0.028036704601743744,0.39750989139661935,0.4255465959983631
90.0,1,10.876877807937321,0.026874541562377657,6.661215872774921e-11,0.026874541628989817,0.39750989129525344,0.42438443292424327
90.0,1,11.008561953581127,0.02576042395712808,6.448892574377851e-11,0.025760424021617004,0.3975098911914181,0.4232703152130351
90.0,1,11.141840372372076,0.02469237051604556,6.243434525190105e-11,0.024692370578479905,0.39750989108505347,0.42220226166353336
90.0,1,11.276732365850648,0.02366848152838708,6.044616269549015e-11,0.02366848158883324,0.39750989097609774,0.42117837256493096
90.0,1,11.413257469237141,0.02268693543073403,5.852219877578438e-11,0.022686935489256228,0.39750989086448785,0.42019682635374406
90.0,1,11.551435454260798,0.021745985600665242,5.666034689800512e-11,0.02174598565732559,0.3975098907501591,0.4192558764074847
90.0,1,11.691286332023152,0.02084395728160746,5.485857070551423e-11,0.02084395733646603,0.39750989063304526,0.4183538479695113
90.0,1,11.83283035589608,0.019979244633514998,5.3114901698935264e-11,0.0199792446866299,0.39750989051307845,0.4174891351997083
90.0,1,11.976088024454901,0.01915030790424911,5.1427436937273334e-11,0.019150307955676547,0.3975098903901894,0.416660198345866
90.0,1,12.121080084447017,0.018355674710458954,4.979433681817028e-11,0.01835567476025329,0.3975098902643066,0.4158655650245599
90.0,1,12.26782753379648,0.01759392042264735,4.821382293453352e-11,0.017593920470861172,0.3975098901353573,0.4151038106062185
90.0,1,12.416351624644928,0.016863692879586795,4.66841760048732e-11,0.016863692926270973,0.39750989000326686,0.41437358292953785
90.0,1,12.566673866429358,0.016163690635484222,4.520373387477712e-11,0.016163690680687955,0.3975098898679586,0.41367358054864656
90.0,1,12.718816028997141,0.015492665832533448,4.3770889587041696e-11,0.015492665876304337,0.3975098897293542,0.4130025556056585
90.0,1,12.872800145758758,0.01484942200029172,4.2384089518066134e-11,0.01484942204267581,0.3975098895873734,0.4123593116300492
90.0,1,13.028648516878704,0.014232704365135527,4.104183157820086e-11,0.014232704406177358,0.39750988944193394,0.4117425938481113
90.0,1,13.186383712505028,0.013641644193870537,3.974266347382126e-11,0.013641644233613201,0.39750988929295156,0.41115153352656475
90.0,1,13.34602857603797,0.013075138714602542,3.8485181028978584e-11,0.013075138753087722,0.3975098891403399,0.41058502789342766
90.0,1,13.507606227438163,0.012532009730626681,3.726802656455346e-11,0.012532009767894708,0.3975098889840106,0.4100418987519053
90.0,1,13.6711400665749,0.012011379259631682,3.60898873329119e-11,0.01201137929572157,0.3975098888238731,0.40952126811959466
90.0,1,13.836653776614925,0.011512317739087067,3.494949400613322e-11,0.011512317774036562,0.3975098886598346,0.40902220643387116
90.0,1,14.004171327452267,0.01103393391662388,3.384561921594825e-11,0.0110339339504695,0.3975098884918002,0.40854382244226967
90.0,1,14.173716979179577,0.010575373275231628,3.277707614359057e-11,0.010575373308008704,0.39750988831967227,0.408085261627681
90.0,1,14.345315285601513,0.010135816523000444,3.174271715782813e-11,0.010135816554743162,0.3975098881433515,0.40764570469809464
90.0,1,14.518991097790648,0.009714478144771662,3.074143249950255e-11,0.009714478175513094,0.39750988796273534,0.4072243661382484
90.0,1,14.694769567686429,0.00931060501316757,2.977214901096257e-11,0.009310605042939719,0.3975098877777194,0.40682049282065913
90.0,1,14.872676151737718,0.008923475056574431,2.8833828908835277e-11,0.00892347508540826,0.39750988758819644,0.4064333626736047
90.0,1,15.05273661458942,0.008552395981751544,2.7925468598632963e-11,0.008552396009677013,0.3975098873940567,0.4060622834037337
90.0,1,15.234977032813754,0.008196704048834198,2.704609752974657e-11,0.008196704075880296,0.39750988719518765,0.40570659127106795
90.0,1,15.419423798686685,0.007855762896589064,2.6194777089427314e-11,0.007855762922783841,0.3975098869914741,0.40536564991425794
90.0,1,15.606103624010098,0.007528962415867997,2.5370599534407772e-11,0.007528962441238597,0.39750988678279814,0.4050388492240367
90.0,1,15.79504354398022,0.007215717669289684,2.4572686958860294e-11,0.007215717693862371,0.3975098865690387,0.40472560426290105
90.0,1,15.986270921102903,0.006915467855259028,2.380019029743711e-11,0.0069154678790592184,0.3975098863500721,0.40442535422913134
90.0,1,16.17981344915628,0.0066276753145108015,2.3052288362179845e-11,0.00662767533756309,0.39750988612577143,0.4041375614633345
90.0,1,16.375699157201428,0.0063518245774382654,2.232818691212929e-11,0.0063518245997664525,0.3975098858960068,0.40386171049577324
90.0,1,16.573956413641547,0.006087421450537858,2.1627117754506738e-11,0.0060874214721649755,0.39750988566064493,0.4035973071328099
90.0,1,16.774613930330332,0.005833992140369469,2.0948337876378067e-11,0.005833992161317807,0.39750988541954974,0.40334387758086754
90.0,1,16.97770076673005,0.0055910824134965025,2.029112860574981e-11,0.0055910824337876315,0.3975098851725814,0.40310096760636904
90.0,1,17.183246334119936,0.00535825679093287,1.965479480108328e-11,0.005358256810587665,0.3975098849195969,0.40286814173018454
90.0,1,17.391280399855642,0.00513509777568366,1.9038664068247723e-11,0.0051350977947223235,0.39750988466044956,0.4026449824551719
90.0,1,17.601833091680096,0.00492120511202435,1.8442086003969235e-11,0.004921205130466437,0.3975098843949894,0.40243108952545587
90.0,1,17.814934902086694,0.004716195075217956,1.786443146486288e-11,0.004716195093082388,0.3975098841230626,0.402226079216145
90.0,1,18.030616692735236,0.004519699790423144,1.7305091861169515e-11,0.004519699807728236,0.3975098838445116,0.40202958365223984
90.0,1,18.248909698921363,0.0043313665795968416,1.676347847434805e-11,0.00433136659636032,0.39750988355917505,0.40184125015553535
90.0,1,18.469845534100077,0.004150857335243842,1.6239021797704158e-11,0.004150857351482864,0.39750988326688763,0.4016607406183705
90.0,1,18.693456194464044,0.003977847919912646,1.5731170899264928e-11,0.003977847935643816,0.3975098829674801,0.4014877309031239
90.0,1,18.91977406357733,0.0038120275903817374,1.523939280613624e-11,0.00381202760562113,0.3975098826607789,0.4013219102664
90.0,1,19.148831917065205,0.0036530984455237026,1.4763171909606712e-11,0.0036530984602868746,0.39750988234660645,0.40116298080689333
90.0,1,19.380662927360778,0.003500774896875847,1.4302009390287185e-11,0.003500774911177856,0.3975098820247807,0.40101065693595855
90.0,1,19.61530066850904,0.003354783160985724,1.3855422662599867e-11,0.0033547831748411464,0.39750988169511514,0.4008646648699563
90.0,1,19.852779121029126,0.0032148607726381192,1.3422944837954933e-11,0.0032148607860610643,0.397509881357419,0.4007247421434801
90.0,1,20.093132676835385,0.0030807561181065385,1.3004124205975376e-11,0.0030807561311106627,0.3975098810114964,0.40059063714260706
90.0,1,20.33639614421808,0.0029522279876073015,1.2598523733153277e-11,0.0029522280002058253,0.3975098806571472,0.40046210865735304
90.0,1,20.58260475288436,0.002829045146167979,1.2205720578341769e-11,0.0028290451583736992,0.3975098802941659,0.4003389254525396
90.0,1,20.831794159060262,0.002710985922154288,1.1825305624508268e-11,0.0027109859339795933,0.3975098799223424,0.400220865856322
90.0,1,21.084000450654496,0.002597837812730341,1.1456883026193524e-11,0.002597837824187224,0.39750987954146116,0.4001077173656484
90.0,1,21.33926015248474,0.002489397105557012,1.110006977214133e-11,0.0024893971166570815,0.39750987915130154,0.3999992762679586
90.0,1,21.597610231567202,0.0023854685160615728,1.0754495262581597e-11,0.002385468526816068,0.3975098787516376,0.3998953472784537
90.0,1,21.859088102470235,0.002285864839639102,1.0419800900667565e-11,0.002285864850058903,0.39750987834223783,0.3997957431922967
90.0,1,22.123731632732746,0.0021904059606694375,1.0095639697585333e-11,0.002190405970765077,0.3975098779228649,0.39970028389363
90.0,1,22.391579148348235,0.0020989210676593626,9.781675890870565e-12,0.0020989210774410385,0.3975098774932761,0.3996087985707171
90.0,1,22.662669439315206,0.0020112447202151416,9.477584575483115e-12,0.002011244729692726,0.39750987705322244,0.39952112178291516
90.0,1,22.937041765254776,0.0019272188286021848,9.183051347205924e-12,0.0019272188377852362,0.39750987660244896,0.3994370954402342
90.0,1,23.2147358610963,0.0018466918476885588,8.897771957949872e-12,0.0018466918565863309,0.3975098761406946,0.3993565679972809
90.0,1,23.49579194283184,0.0017695000367358045,8.621451982559956e-12,0.0017695000453572566,0.3975098756676918,0.39927937571304906
90.0,1,23.780250713340287,0.0016955595503641775,8.353806496732941e-12,0.0016955595587179841,0.3975098751831665,0.39920543474188447
90.0,1,24.068153368282,0.0016246814900450393,8.094559765669536e-12,0.001624681498139599,0.3975098746868382,0.3991345561849778
90.0,1,24.359541602064812,0.001556756366001743,7.843444943097375e-12,0.001556756373845188,0.3975098741784192,0.3990666305522644
90.0,1,24.65445761388227,0.001491661518780965,7.600203780313498e-12,0.001491661526381169,0.397509873657615,0.39900153518399617
90.0,1,24.95294411382496,0.0014292793702835342,7.364586344907222e-12,0.0014292793776481206,0.397509873124124,0.39893915250177214
90.0,1,25.25504432906585,0.0013694972138053186,7.1363507488359356e-12,0.0013694972209416694,0.39750987257763704,0.3988793697985787
90.0,1,25.56080201012048,0.001312207012727354,6.915262885537508e-12,0.0013122070196426169,0.3975098720178376,0.39882207903748024
90.0,1,25.870261437182993,0.0012573052075004517,6.701096175774059e-12,0.001257305214201548,0.39750987144440125,0.3987671766586028
90.0,1,26.18346742653881,0.001204692530583993,6.493631321912139e-12,0.0012046925370776244,0.397509870856996,0.39871456339407363
90.0,1,26.50046533705502,0.0011542741433163805,6.292656070354658e-12,0.0011542741496090366,0.39750987025528145,0.3986641444048905
90.0,1,26.821301076749254,0.0011059581557729642,6.097964981849525e-12,0.0011059581618709292,0.39750986963890905,0.39861582780078
90.0,1,27.1460211094382,0.0010596575120967809,5.909359209409491e-12,0.00105965751800614,0.39750986900752167,0.3985695265255278
90.0,1,27.47467246146649,0.00101528841040881,5.7266462835867805e-12,0.0010152884161354564,0.3975098683607536,0.39852515677688904
90.0,1,27.807302728517154,0.0009727705237241785,5.5496399048547934e-12,0.0009727705292738184,0.39750986769823016,0.39848263822750396
90.0,1,28.143960082504467,0.0009320268562336053,5.378159742857737e-12,0.000932026861611765,0.39750986701956753,0.3984418938811793
90.0,1,28.484693278550257,0.0008929836055144434,5.212031242297259e-12,0.0008929836107264746,0.3975098663243726,0.39840284993509906
90.0,1,28.829551662044693,0.0008555700304272661,5.051085435232846e-12,0.0008555700354783515,0.39750986561224255,0.3983654356477209
90.0,1,29.17858517579254,0.0008197183244639815,4.895158759580664e-12,0.0008197183293591402,0.39750986488276496,0.3983295832121241
90.0,1,29.531844367245935,0.0007853634943230344,4.7440928836026375e-12,0.0007853634990671273,0.3975098641355171,0.3982952276345842
90.0,1,29.889380395824723,0.0007524432589619683,4.5977345361848105e-12,0.0007524432635597028,0.3975098633700662,0.39826230663362594
90.0,1,30.251245040325436,0.0007208978871931273,4.455935342710839e-12,0.0007208978916490626,0.39750986258596877,0.39823076047761785
90.0,1,30.617490706419957,0.0006906701474316676,4.31855166634307e-12,0.0006906701517502193,0.39750986178277065,0.3982005319345209
90.0,1,30.988170434244967,0.0006617051825012401,4.185444454530089e-12,0.0006617051866866845,0.39750986096000646,0.39817156614669313
90.0,1,31.36333790608329,0.0006339504124758927,4.056479090565773e-12,0.0006339504165323718,0.3975098601171996,0.39814381053373193
90.0,1,31.743047454138225,0.0006073554403889884,3.931525250030825e-12,0.0006073554443205136,0.3975098592538618,0.3981172146981823
90.0,1,32.127354068401985,0.0005818719618376448,3.810456761953554e-12,0.0005818719656481015,0.39750985836949304,0.39809173033514117
90.0,1,32.51631340461943,0.0005574536783220996,3.693151474532175e-12,0.0005574536820152511,0.39750985746358075,0.398067311145596
90.0,1,32.90998179234819,0.0005340562141660046,3.5794911252662657e-12,0.0005340562177454957,0.3975098565356004,0.3980439127533459
90.0,1,33.30841624311642,0.0005116370368699788,3.4693612153502406e-12,0.00051163704033934,0.3975098555850144,0.39802149262535375
90.0,1,33.71167445867919,0.0004901553807568086,3.3626508881866493e-12,0.0004901553841194595,0.3975098546112718,0.39800000999539126
90.0,1,34.119814839374996,0.0004695721737725066,3.2592528118819235e-12,0.0004695721770317594,0.3975098536138087,0.39797942579084045
90.0,1,34.53289649258335,0.0004498499673130324,3.1590630655918875e-12,0.0004498499704720955,0.3975098525920473,0.3979597025625194
90.0,1,34.95097924128476,0.0004309528689518283,3.0619810295888305e-12,0.0004309528720138093,0.39750985154539564,0.3979408044174095
90.0,1,35.374123632724405,0.00041284647794847027,2.9679092789262814e-12,0.00041284648091637955,0.39750985047324733,0.3979226969541637
90.0,1,35.802390947180626,0.0003954978234236569,2.8767534805817956e-12,0.0003954978263004104,0.39750984937498135,0.39790534720128173
90.0,1,36.235843206839604,0.00037887530509049625,2.7884222939621547e-12,0.0003788753078789185,0.39750984824996133,0.3978887235578403
90.0,1,36.67454318477753,0.00036294863643657866,2.7028272746592454e-12,0.00036294863913940593,0.3975098470975358,0.39787279573667517
90.0,1,37.11855441405144,0.0003476887902556813,2.6198827813486927e-12,0.00034768879287556405,0.3975098459170368,0.39785753470991236
90.0,1,37.56794119690015,0.0003330679464321127,2.5395058857269408e-12,0.00033306794897161856,0.3975098447077807,0.39784291265675237
90.0,1,38.022768614056616,0.00031905944188471476,2.4616162853860083e-12,0.00031905944434633106,0.3975098434690671,0.39782890291341344
90.0,1,38.48310253417296,0.0003058051158049007,2.3861362195285444e-12,0.0003058051181910369,0.3975098422001781,0.39781564731836916
90.0,1,38.949009623359665,0.00029277829753852403,2.312990387429076e-12,0.00029277829985151444,0.3975098409003788,0.3978026192002303
90.0,1,39.42055735484026,0.0002804576947238286,2.242105869550545e-12,0.00028045769696593447,0.3975098395689161,0.39779029726588205
90.0,1,39.89781401872286,0.0002686534187832521,2.1734120512282373e-12,0.00026865342095666416,0.3975098382050189,0.39777849162597556
90.0,1,40.380848731890005,0.00025734391051741656,2.1068405488362335e-12,0.0002573439126242571,0.39750983680789687,0.39776718072052114
90.0,1,40.86973144800825,0.0002465085080348935,2.0423251383542884e-12,0.00024650851007721863,0.3975098353767407,0.3977563438868179
90.0,1,41.364532967658995,0.00023612740951323556,1.9798016862558774e-12,0.00023612741149303725,0.39750983391072137,0.3977459613222144
90.0,1,41.86532494859183,0.00022618134360710172,1.9192080826407477e-12,0.00022618134552630982,0.39750983240898957,0.3977360137545159
90.0,1,42.372179916102134,0.00021665272194314498,1.8604841765379426e-12,0.00021665272380362916,0.3975098308706753,0.39772648359447893
90.0,1,42.885171273534304,0.00020752381308979613,1.8035717133076933e-12,0.00020752381489336786,0.39750982929488754,0.3977173531097809
90.0,1,43.40437331291206,0.00019877791208911265,1.7484142740730325e-12,0.00019877791383752692,0.3975098276807133,0.39770860559455085
90.0,1,43.929861225697536,0.00019039653096660677,1.69495721711424e-12,0.00019039653266156398,0.3975098260272175,0.3977002225598791
90.0,1,44.46171111368061,0.00018236999704957074,1.6431476211615374e-12,0.00018236999869271836,0.39750982433344223,0.39769219433213493
90.0,1,45.00000000000001,0.00017468147243312855,1.592934230523534e-12,0.00017468147402606278,0.39750982259840645,0.3976845040724325
90.0,2,0.010000000000000002,6.740660992782629e-7,3.9434351251762184e-7,1.0684096117958847e-6,2.966017097830435e-11,1.068439271966863e-6
90.0,2,0.010121067964510653,6.879854807874735e-7,3.937265044043152e-7,1.0817119851917887e-6,3.038269770927964e-11,1.0817423678894979e-6
90.0,2,0.010243601674224383,7.021873697055622e-7,3.931096770866871e-7,1.0952970467922494e-6,3.1122825312396856e-11,1.0953281696175617e-6
90.0,2,0.010367618874620009,7.166773818638894e-7,3.924930329148983e-7,1.1091704147787877e-6,3.188098254784856e-11,1.1092022957613355e-6
90.0,2,0.010493137526017257,7.314612419945267e-7,3.9187657429780815e-7,1.1233378162923349e-6,3.2657608620497396e-11,1.1233704739009553e-6
90.0,2,0.010620175806177783,7.465447857796625e-7,3.9126030370447133e-7,1.1378050894841338e-6,3.345315343431004e-11,1.137838542637568e-6
90.0,2,0.010748752112937706,7.619339619385712e-7,3.906442236656909e-7,1.152578185604262e-6,3.4268077852989084e-11,1.152612453682115e-6
90.0,2,0.010878885066872002,7.776348343528409e-7,3.900283367756106e-7,1.1676631711284515e-6,3.510285396695422e-11,1.1676982739824185e-6
90.0,2,0.011010593513991156,7.93653584230536e-7,3.894126456933336e-7,1.1830662299238696e-6,3.595796536682666e-11,1.1831021878892363e-6
90.0,2,0.011143896528470467,8.099965123100816e-7,3.887971531445883e-7,1.19879366545467e-6,3.683390742357629e-11,1.1988304993620935e-6
90.0,2,0.011278813415412392,8.266700411045916e-7,3.8818186192342934e-7,1.214851903028021e-6,3.7731187575492715e-11,1.2148896342155965e-6
90.0,2,0.011415363713642336,8.436807171874311e-7,3.8756677489398744e-7,1.2312474920814186e-6,3.865032562214724e-11,1.2312861424070407e-6
90.0,2,0.01155356719853828,8.610352135197719e-7,3.869518949922518e-7,1.2479871085120238e-6,3.959185402551583e-11,1.2480267003660493e-6
90.0,2,0.01169344388489469,8.787403318209485e-7,3.8633722522789723e-7,1.2650775570488456e-6,4.055631821843734e-11,1.265118113367064e-6
90.0,2,0.011835014029821064,8.975266655182568e-7,3.8572276868306444e-7,1.2832494342013213e-6,4.154427692058589e-11,1.283290978478242e-6
90.0,2,0.011978298135675611,9.159472103005455e-7,3.8510852852680107e-7,1.3010557388273465e-6,4.255630246214057e-11,1.3010982951298086e-6
90.0,2,0.01212331695303441,9.340270705221146e-7,3.8449450800093054e-7,1.3185215785230453e-6,4.359298111533929e-11,1.3185651715041605e-6
90.0,2,0.012270091483696548,9.532058812064927e-7,3.838807104232063e-7,1.3370865916296992e-6,4.465491343411002e-11,1.3371312465431333e-6
90.0,2,0.012418642983725612,9.72771323794492e-7,3.832671392037719e-7,1.356038462998264e-6,4.574271460197494e-11,1.356084205712866e-6
90.0,2,0.012568992966528029,9.927310234458777e-7,3.8265379783539457e-7,1.3753848212812724e-6,4.685701478842991e-11,1.3754316782960608e-6
90.0,2,0.012721163205968656,1.0130927520415995e-6,3.820406898986327e-7,1.3951334419402323e-6,4.799845951400523e-11,1.3951814403997462e-6
90.0,2,0.0128751757395241,1.0338644309317075e-6,3.814278190640408e-7,1.4152922499957484e-6,4.9167710024219376e-11,1.4153414177057727e-6
90.0,2,0.013031052871474214,1.055054133733558e-6,3.80815189094436e-7,1.4358693228279942e-6,5.036544367264252e-11,1.435919688271667e-6
