 FILTERED output of ioneqmn.
    NRmax =  54,  NTmax =  21
                      thermodynamic functions              |        number fractions             lg(opacities)
 lg(R)   lg(P) PV/(NkT)  U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.)  long. transv.
 -3.40   4.8145   1.986   -31.82  47.62   1.03  1.004  0.999 3.23E-03 2.22E-03 0.00E+00 7.39E-02  -8.428  -8.428
 -3.20   5.0141   1.984   -31.82  46.70   1.03  1.005  0.999 3.44E-03 2.51E-03 3.21E-19 7.79E-02  -8.415  -8.415
 -3.00   5.2140   1.983   -31.82  45.79   1.03  1.005  0.999 3.67E-03 2.84E-03 1.25E-18 8.23E-02  -8.399  -8.399
 -2.80   5.4135   1.981   -31.82  44.88   1.04  1.006  0.999 3.93E-03 3.21E-03 4.88E-18 8.59E-02  -8.375  -8.375
 -2.60   5.6133   1.980   -31.82  43.97   1.04  1.007  1.009 4.21E-03 3.64E-03 1.90E-17 9.05E-02  -8.345  -8.345
 -2.40   5.8127   1.978   -31.82  43.06   1.05  1.008  0.999 4.56E-03 4.14E-03 7.37E-17 9.42E-02  -8.304  -8.304
 -2.20   6.0126   1.977   -31.82  42.15   1.05  1.009  0.999 4.94E-03 4.67E-03 2.85E-16 9.90E-02  -8.251  -8.251
 -2.00   6.2124   1.976   -31.83  41.24   1.06  1.011  0.998 5.45E-03 5.30E-03 1.10E-15 1.03E-01  -8.183  -8.183
 -1.80   6.4112   1.971   -31.84  40.31   1.07  1.014  0.997 6.12E-03 6.06E-03 4.32E-15 1.03E-01  -8.098  -8.098
 -1.60   6.6105   1.968   -31.84  39.40   1.09  1.017  0.996 6.92E-03 6.90E-03 1.65E-14 1.08E-01  -7.996  -7.997
 -1.40   6.8096   1.964   -31.85  38.49   1.11  1.020  0.995 7.83E-03 7.82E-03 6.28E-14 1.13E-01  -7.878  -7.880
 -1.20   7.0085   1.959   -31.87  37.57   1.14  1.026  0.994 9.00E-03 9.00E-03 2.37E-13 1.17E-01  -7.744  -7.747
 -1.00   7.2073   1.953   -31.89  36.66   1.18  1.032  0.993 1.04E-02 1.04E-02 8.88E-13 1.22E-01  -7.598  -7.603
 -0.80   7.4033   1.935   -31.92  35.71   1.24  1.042  0.990 1.24E-02 1.24E-02 3.34E-12 1.21E-01  -7.436  -7.446
 -0.60   7.6012   1.926   -31.95  34.79   1.32  1.053  0.988 1.45E-02 1.45E-02 1.21E-11 1.28E-01  -7.263  -7.282
 -0.40   7.7987   1.915   -31.99  33.87   1.43  1.068  0.986 1.74E-02 1.74E-02 4.27E-11 1.36E-01  -7.080  -7.108
 -0.20   7.9957   1.902   -32.05  32.94   1.59  1.086  0.983 2.10E-02 2.10E-02 1.48E-10 1.42E-01  -6.900  -6.931
  0.00   8.1921   1.886   -32.12  31.99   1.80  1.109  0.980 2.58E-02 2.58E-02 4.94E-10 1.49E-01  -6.727  -6.752
  0.20   8.3877   1.867   -32.22  31.03   2.08  1.139  0.975 3.18E-02 3.18E-02 1.58E-09 1.54E-01  -6.558  -6.574
  0.40   8.5823   1.844   -32.34  30.06   2.44  1.176  0.970 3.91E-02 3.91E-02 4.78E-09 1.59E-01  -6.384  -6.394
  0.60   8.7757   1.816   -32.50  29.06   2.89  1.219  0.963 4.74E-02 4.74E-02 1.33E-08 1.64E-01  -6.207  -6.213
  0.80   8.9676   1.783   -32.69  28.05   3.41  1.268  0.957 5.59E-02 5.59E-02 3.29E-08 1.69E-01  -6.029  -6.034
  1.00   9.1583   1.745   -32.92  27.01   3.98  1.321  0.950 6.29E-02 6.29E-02 6.87E-08 1.77E-01  -5.848  -5.853
  1.20   9.3478   1.703   -33.18  25.95   4.58  1.375  0.944 6.61E-02 6.61E-02 1.12E-07 1.91E-01  -5.661  -5.666
  1.40   9.5361   1.658   -33.47  24.88   5.13  1.417  0.940 6.30E-02 6.30E-02 1.27E-07 2.10E-01  -5.461  -5.466
  1.60   9.7242   1.613   -33.78  23.81   5.62  1.451  0.939 5.20E-02 5.20E-02 8.29E-08 2.38E-01  -5.240  -5.245
  1.80   9.9124   1.570   -34.10  22.76   5.93  1.462  0.940 3.48E-02 3.48E-02 2.33E-08 2.68E-01  -4.987  -4.991
  2.00  10.1012   1.530   -34.41  21.74   5.97  1.425  0.948 1.68E-02 1.68E-02 1.79E-09 2.93E-01  -4.684  -4.689
  2.20  10.2913   1.495   -34.69  20.77   5.79  1.363  0.952 4.85E-03 4.85E-03 1.79E-11 3.02E-01  -4.313  -4.317
  2.40  10.4817   1.463   -34.91  19.87   5.27  1.275  0.946 5.92E-04 5.92E-04 7.15E-15 2.92E-01  -3.842  -3.846
  2.60  10.6678   1.417   -35.10  19.03   4.45  1.205  0.930 1.63E-05 1.63E-05 0.00E+00 2.59E-01  -3.361  -3.368
  2.80  10.8422   1.335   -35.28  18.23   3.48  1.224  0.822 3.56E-08 3.56E-08 0.00E+00 2.10E-01  -2.780  -2.792
  3.00  10.9933   1.193   -35.50  17.40   2.57  1.419  0.670 1.14E-12 1.14E-12 0.00E+00 1.50E-01  -1.912  -1.929
  3.20  11.1059   0.976   -35.87  16.51   1.93  1.904  0.427 0.00E+00 0.00E+00 0.00E+00 9.14E-02  -0.784  -0.810
  3.40  11.1539   0.688   -36.43  15.54   1.65  2.988  0.107 0.00E+00 0.00E+00 0.00E+00 4.36E-02   0.685   0.647
     6.100    14.700
 -7.40   1.2169   1.997   -25.08  64.75   1.00  1.001  1.000 7.39E-04 1.51E-04 0.00E+00 1.56E-02  -8.299  -8.299
 -7.20   1.4168   1.996   -25.08  63.83   1.01  1.001  1.000 8.08E-04 1.75E-04 0.00E+00 1.75E-02  -8.296  -8.296
 -7.00   1.6167   1.996   -25.08  62.91   1.01  1.001  1.000 8.80E-04 2.03E-04 0.00E+00 1.96E-02  -8.292  -8.292
 -6.80   1.8166   1.995   -25.08  62.00   1.01  1.001  1.000 9.55E-04 2.34E-04 0.00E+00 2.18E-02  -8.287  -8.287
 -6.60   2.0165   1.995   -25.08  61.08   1.01  1.001  1.000 1.03E-03 2.71E-04 0.00E+00 2.41E-02  -8.283  -8.283
 -6.40   2.2164   1.995   -25.08  60.17   1.01  1.002  1.000 1.12E-03 3.13E-04 0.00E+00 2.66E-02  -8.278  -8.278
 -6.20   2.4163   1.994   -25.08  59.25   1.01  1.002  1.000 1.20E-03 3.61E-04 0.00E+00 2.91E-02  -8.273  -8.273
 -6.00   2.6162   1.994   -25.08  58.34   1.01  1.002  1.000 1.30E-03 4.16E-04 0.00E+00 3.18E-02  -8.267  -8.267
 -5.80   2.8162   1.993   -25.08  57.42   1.01  1.002  1.000 1.40E-03 4.79E-04 0.00E+00 3.45E-02  -8.261  -8.261
 -5.60   3.0161   1.993   -25.07  56.51   1.01  1.002  1.000 1.50E-03 5.52E-04 0.00E+00 3.74E-02  -8.255  -8.255
 -5.40   3.2160   1.993   -25.07  55.60   1.01  1.002  1.000 1.62E-03 6.35E-04 0.00E+00 4.02E-02  -8.249  -8.249
 -5.20   3.4159   1.992   -25.07  54.68   1.01  1.002  1.000 1.74E-03 7.30E-04 0.00E+00 4.32E-02  -8.243  -8.243
 -5.00   3.6159   1.992   -25.07  53.77   1.02  1.002  1.000 1.87E-03 8.38E-04 0.00E+00 4.62E-02  -8.236  -8.236
 -4.80   3.8158   1.992   -25.07  52.85   1.02  1.002  1.000 2.01E-03 9.61E-04 0.00E+00 4.93E-02  -8.229  -8.229
 -4.60   4.0157   1.991   -25.07  51.94   1.02  1.002  0.999 2.15E-03 1.10E-03 0.00E+00 5.25E-02  -8.221  -8.221
 -4.40   4.2155   1.991   -25.07  51.03   1.02  1.002  0.999 2.30E-03 1.26E-03 0.00E+00 5.57E-02  -8.213  -8.213
 -4.20   4.4154   1.990   -25.06  50.12   1.02  1.003  0.999 2.45E-03 1.43E-03 0.00E+00 5.91E-02  -8.205  -8.205
 -4.00   4.6152   1.989   -25.06  49.20   1.02  1.003  0.999 2.61E-03 1.63E-03 0.00E+00 6.26E-02  -8.196  -8.196
 -3.80   4.8149   1.988   -25.06  48.29   1.02  1.003  0.999 2.76E-03 1.83E-03 0.00E+00 6.62E-02  -8.186  -8.186
 -3.60   5.0147   1.987   -25.06  47.38   1.03  1.004  0.999 2.93E-03 2.07E-03 0.00E+00 6.99E-02  -8.175  -8.175
 -3.40   5.2145   1.986   -25.06  46.47   1.03  1.004  0.999 3.10E-03 2.32E-03 0.00E+00 7.38E-02  -8.162  -8.162
 -3.20   5.4141   1.984   -25.06  45.55   1.03  1.005  0.999 3.30E-03 2.61E-03 0.00E+00 7.70E-02  -8.145  -8.145
 -3.00   5.6140   1.984   -25.06  44.65   1.03  1.005  0.999 3.50E-03 2.93E-03 0.00E+00 8.14E-02  -8.120  -8.121
 -2.80   5.8134   1.981   -25.06  43.73   1.03  1.006  1.000 3.73E-03 3.29E-03 2.66E-19 8.45E-02  -8.090  -8.090
 -2.60   6.0134   1.981   -25.06  42.82   1.04  1.007  1.000 3.98E-03 3.67E-03 1.04E-18 8.90E-02  -8.050  -8.051
 -2.40   6.2134   1.981   -25.06  41.91   1.04  1.007  1.000 4.28E-03 4.09E-03 4.02E-18 9.36E-02  -7.998  -7.999
 -2.20   6.4124   1.976   -25.07  40.98   1.04  1.009  0.998 4.68E-03 4.59E-03 1.59E-17 9.21E-02  -7.932  -7.932
 -2.00   6.6121   1.975   -25.07  40.07   1.05  1.010  0.998 5.11E-03 5.08E-03 6.11E-17 9.73E-02  -7.850  -7.851
 -1.80   6.8116   1.973   -25.08  39.16   1.06  1.012  0.997 5.60E-03 5.59E-03 2.35E-16 1.02E-01  -7.751  -7.753
 -1.60   7.0110   1.970   -25.08  38.25   1.06  1.015  0.997 6.14E-03 6.14E-03 8.98E-16 1.07E-01  -7.638  -7.641
 -1.40   7.2102   1.966   -25.09  37.34   1.07  1.018  0.996 6.74E-03 6.74E-03 3.43E-15 1.11E-01  -7.510  -7.514
 -1.20   7.4072   1.953   -25.11  36.40   1.08  1.023  0.994 7.50E-03 7.50E-03 1.33E-14 1.08E-01  -7.367  -7.375
 -1.00   7.6060   1.947   -25.13  35.49   1.10  1.028  0.994 8.19E-03 8.19E-03 4.91E-14 1.16E-01  -7.214  -7.226
 -0.80   7.8046   1.941   -25.15  34.58   1.12  1.034  0.978 8.93E-03 8.93E-03 1.80E-13 1.23E-01  -7.048  -7.067
 -0.60   8.0028   1.933   -25.17  33.67   1.15  1.042  0.991 9.82E-03 9.82E-03 6.49E-13 1.30E-01  -6.874  -6.900
 -0.40   8.2009   1.925   -25.21  32.75   1.19  1.051  0.990 1.08E-02 1.08E-02 2.29E-12 1.36E-01  -6.700  -6.728
 -0.20   8.3988   1.915   -25.25  31.83   1.25  1.062  0.988 1.21E-02 1.21E-02 7.86E-12 1.42E-01  -6.529  -6.554
  0.00   8.5960   1.903   -25.30  30.90   1.31  1.076  0.985 1.36E-02 1.36E-02 2.59E-11 1.47E-01  -6.361  -6.379
  0.20   8.7927   1.889   -25.37  29.96   1.40  1.093  0.981 1.53E-02 1.53E-02 8.07E-11 1.51E-01  -6.190  -6.201
  0.40   8.9886   1.871   -25.45  29.01   1.51  1.115  0.977 1.71E-02 1.71E-02 2.31E-10 1.54E-01  -6.015  -6.022
  0.60   9.1836   1.850   -25.56  28.05   1.65  1.139  0.972 1.87E-02 1.87E-02 5.81E-10 1.57E-01  -5.837  -5.844
  0.80   9.3774   1.823   -25.69  27.08   1.81  1.167  0.967 1.96E-02 1.96E-02 1.22E-09 1.60E-01  -5.659  -5.665
  1.00   9.5703   1.794   -25.84  26.10   1.99  1.197  0.961 1.90E-02 1.90E-02 1.91E-09 1.64E-01  -5.475  -5.481
  1.20   9.7622   1.761   -26.01  25.10   2.18  1.230  0.955 1.62E-02 1.62E-02 1.93E-09 1.70E-01  -5.280  -5.285
  1.40   9.9531   1.724   -26.20  24.10   1.79  1.149  0.950 1.14E-02 1.14E-02 9.95E-10 1.77E-01  -5.063  -5.068
  1.60  10.1420   1.681   -26.42  23.11   2.46  1.277  0.947 5.95E-03 5.95E-03 1.83E-10 1.80E-01  -4.811  -4.816
  1.80  10.3313   1.640   -26.64  22.11   2.59  1.299  0.941 1.97E-03 1.97E-03 6.51E-12 1.83E-01  -4.509  -4.514
  2.00  10.5189   1.593   -26.87  21.14   2.53  1.301  0.935 3.12E-04 3.12E-04 1.81E-14 1.77E-01  -4.145  -4.149
  2.20  10.7046   1.542   -27.10  20.18   2.68  1.326  0.919 1.53E-05 1.53E-05 8.92E-19 1.63E-01  -3.810  -3.816
  2.40  10.8860   1.477   -27.34  19.24   2.19  1.332  0.889 1.10E-07 1.10E-07 0.00E+00 1.41E-01  -3.444  -3.456
  2.60  11.0587   1.387   -27.61  18.31   1.92  1.407  0.831 3.41E-11 3.41E-11 0.00E+00 1.11E-01  -2.824  -2.838
  2.80  11.2165   1.259   -27.94  17.36   1.67  1.577  0.736 6.38E-17 6.38E-17 0.00E+00 7.77E-02  -2.020  -2.037
  3.00  11.3508   1.082   -28.36  16.38   1.54  1.904  0.591 0.00E+00 0.00E+00 0.00E+00 4.52E-02  -0.970  -0.994
  3.20  11.4494   0.857   -28.90  15.37   1.51  2.505  0.372 0.00E+00 0.00E+00 0.00E+00 1.99E-02   0.414   0.380
  3.40  11.4905   0.594   -29.59  14.33   1.56  3.716  0.024 0.00E+00 0.00E+00 0.00E+00 5.50E-03   2.268   2.221
     6.200    14.700
 -7.40   1.6168   1.997   -19.72  63.60   1.00  1.001  1.000 7.53E-04 1.68E-04 0.00E+00 1.67E-02  -8.066  -8.066
 -7.20   1.8167   1.996   -19.72  62.68   1.01  1.001  1.000 8.19E-04 1.95E-04 0.00E+00 1.86E-02  -8.061  -8.061
 -7.00   2.0167   1.996   -19.72  61.77   1.01  1.001  1.000 8.88E-04 2.25E-04 0.00E+00 2.07E-02  -8.056  -8.056
 -6.80   2.2166   1.995   -19.71  60.85   1.01  1.001  1.000 9.60E-04 2.60E-04 0.00E+00 2.29E-02  -8.051  -8.051
 -6.60   2.4165   1.995   -19.71  59.93   1.01  1.001  1.000 1.04E-03 3.00E-04 0.00E+00 2.52E-02  -8.045  -8.045
 -6.40   2.6164   1.995   -19.71  59.02   1.01  1.001  1.000 1.12E-03 3.46E-04 0.00E+00 2.76E-02  -8.039  -8.039
 -6.20   2.8164   1.994   -19.71  58.10   1.01  1.002  1.000 1.20E-03 3.99E-04 0.00E+00 3.01E-02  -8.033  -8.033
 -6.00   3.0163   1.994   -19.71  57.19   1.01  1.002  1.000 1.29E-03 4.60E-04 0.00E+00 3.27E-02  -8.026  -8.026
 -5.80   3.2162   1.994   -19.71  56.28   1.01  1.002  1.000 1.39E-03 5.29E-04 0.00E+00 3.53E-02  -8.019  -8.019
 -5.60   3.4162   1.994   -19.71  55.36   1.01  1.002  1.000 1.50E-03 6.08E-04 0.00E+00 3.80E-02  -8.011  -8.011
 -5.40   3.6161   1.993   -19.71  54.45   1.01  1.002  1.000 1.61E-03 6.98E-04 0.00E+00 4.08E-02  -8.003  -8.003
 -5.20   3.8160   1.993   -19.70  53.53   1.01  1.002  1.000 1.73E-03 8.01E-04 0.00E+00 4.36E-02  -7.995  -7.995
 -5.00   4.0159   1.992   -19.70  52.62   1.02  1.002  1.000 1.85E-03 9.17E-04 0.00E+00 4.65E-02  -7.987  -7.987
 -4.80   4.2158   1.992   -19.70  51.71   1.02  1.002  0.999 1.98E-03 1.05E-03 0.00E+00 4.95E-02  -7.978  -7.978
 -4.60   4.4157   1.991   -19.70  50.79   1.02  1.002  0.999 2.12E-03 1.19E-03 0.00E+00 5.25E-02  -7.968  -7.968
 -4.40   4.6155   1.991   -19.70  49.88   1.02  1.002  0.999 2.25E-03 1.36E-03 0.00E+00 5.57E-02  -7.959  -7.959
 -4.20   4.8154   1.990   -19.70  48.97   1.02  1.000  0.999 2.38E-03 1.53E-03 0.00E+00 5.92E-02  -7.949  -7.949
 -4.00   5.0152   1.989   -19.70  48.05   1.02  1.003  0.999 2.52E-03 1.72E-03 0.00E+00 6.24E-02  -7.939  -7.939
 -3.80   5.2149   1.988   -19.70  47.14   1.02  1.003  0.999 2.67E-03 1.93E-03 0.00E+00 6.60E-02  -7.927  -7.927
 -3.60   5.4146   1.986   -19.70  46.23   1.02  1.004  1.000 2.82E-03 2.17E-03 0.00E+00 6.88E-02  -7.913  -7.913
 -3.40   5.6145   1.986   -19.69  45.32   1.03  1.004  1.000 2.98E-03 2.42E-03 0.00E+00 7.30E-02  -7.894  -7.894
 -3.20   5.8144   1.985   -19.69  44.41   1.03  1.004  1.000 3.15E-03 2.70E-03 0.00E+00 7.71E-02  -7.871  -7.871
 -3.00   6.0140   1.983   -19.69  43.49   1.03  1.005  1.000 3.34E-03 3.01E-03 0.00E+00 8.01E-02  -7.841  -7.842
 -2.80   6.2140   1.983   -19.70  42.58   1.03  1.006  1.000 3.55E-03 3.33E-03 0.00E+00 8.42E-02  -7.803  -7.803
 -2.60   6.4133   1.981   -19.70  41.66   1.03  1.007  0.999 3.84E-03 3.72E-03 1.57E-19 8.27E-02  -7.753  -7.753
 -2.40   6.6131   1.980   -19.70  40.75   1.04  1.008  0.999 4.12E-03 4.07E-03 6.08E-19 8.73E-02  -7.690  -7.690
 -2.20   6.8128   1.978   -19.70  39.84   1.04  1.009  0.998 4.45E-03 4.44E-03 2.35E-18 9.21E-02  -7.612  -7.613
 -2.00   7.0124   1.977   -19.71  38.93   1.05  1.010  0.998 4.80E-03 4.80E-03 9.05E-18 9.66E-02  -7.519  -7.521
 -1.80   7.2120   1.975   -19.71  38.02   1.05  1.012  0.998 5.15E-03 5.15E-03 3.48E-17 1.01E-01  -7.412  -7.414
 -1.60   7.4096   1.963   -19.72  37.07   1.05  1.016  0.996 5.61E-03 5.61E-03 1.37E-16 9.60E-02  -7.289  -7.293
 -1.40   7.6088   1.960   -19.73  36.16   1.06  1.018  0.996 5.92E-03 5.92E-03 5.17E-16 1.03E-01  -7.156  -7.163
 -1.20   7.8079   1.956   -19.74  35.26   1.07  1.022  0.995 6.20E-03 6.20E-03 1.93E-15 1.10E-01  -7.009  -7.023
 -1.00   8.0069   1.951   -19.76  34.35   1.08  1.026  0.995 6.47E-03 6.47E-03 7.12E-15 1.17E-01  -6.849  -6.872
 -0.80   8.2057   1.946   -19.78  33.44   1.10  1.031  0.994 6.71E-03 6.71E-03 2.60E-14 1.23E-01  -6.681  -6.711
 -0.60   8.4044   1.940   -19.80  32.52   1.12  1.037  0.993 6.95E-03 6.95E-03 9.29E-14 1.28E-01  -6.506  -6.542
 -0.40   8.6029   1.933   -19.83  31.61   1.14  1.044  0.992 7.19E-03 7.19E-03 3.22E-13 1.33E-01  -6.333  -6.367
 -0.20   8.8011   1.926   -19.87  30.68   1.16  1.053  0.990 7.45E-03 7.45E-03 1.07E-12 1.37E-01  -6.164  -6.188
  0.00   8.9989   1.916   -19.92  29.75   1.20  1.064  0.987 7.69E-03 7.69E-03 3.34E-12 1.40E-01  -6.000  -6.012
  0.20   9.1961   1.904   -19.98  28.82   1.24  1.077  0.984 7.86E-03 7.86E-03 9.48E-12 1.42E-01  -5.826  -5.834
  0.40   9.3927   1.889   -20.05  27.87   1.29  1.093  0.981 7.84E-03 7.84E-03 2.33E-11 1.43E-01  -5.651  -5.658
  0.60   9.5882   1.869   -20.14  26.92   1.34  1.110  0.976 7.45E-03 7.45E-03 4.60E-11 1.42E-01  -5.474  -5.481
  0.80   9.7830   1.847   -20.25  25.96   1.40  1.130  0.971 6.47E-03 6.47E-03 6.42E-11 1.41E-01  -5.290  -5.297
  1.00   9.9771   1.822   -20.37  24.98   1.47  1.153  0.965 4.85E-03 4.85E-03 5.24E-11 1.40E-01  -5.092  -5.099
  1.20  10.1700   1.792   -20.50  24.01   0.71  1.000  0.959 2.86E-03 2.86E-03 1.88E-11 1.39E-01  -4.870  -4.877
  1.40  10.3608   1.755   -20.67  23.03   1.58  1.196  0.954 1.14E-03 1.14E-03 1.87E-12 1.32E-01  -4.615  -4.621
  1.60  10.5511   1.716   -20.84  22.05   1.62  1.219  0.946 2.52E-04 2.52E-04 2.41E-14 1.26E-01  -4.325  -4.330
  1.80  10.7396   1.671   -21.03  21.08   1.61  1.241  0.937 2.14E-05 2.14E-05 1.28E-17 1.16E-01  -4.076  -4.083
  2.00  10.9257   1.619   -21.24  20.11   1.59  1.269  0.928 4.00E-07 4.00E-07 0.00E+00 1.03E-01  -3.896  -3.910
  2.20  11.1079   1.554   -21.46  19.15   1.48  1.310  0.895 6.60E-10 6.60E-10 0.00E+00 8.54E-02  -3.465  -3.481
  2.40  11.2836   1.469   -21.72  18.18   1.46  1.390  0.855 2.15E-14 2.15E-14 0.00E+00 6.50E-02  -2.911  -2.930
  2.60  11.4488   1.356   -22.04  17.20   1.42  1.525  0.791 0.00E+00 0.00E+00 0.00E+00 4.33E-02  -2.193  -2.218
  2.80  11.5988   1.208   -22.43  16.21   1.41  1.747  0.700 0.00E+00 0.00E+00 0.00E+00 2.36E-02  -1.248  -1.283
  3.00  11.7275   1.026   -22.91  15.19   1.45  2.104  0.577 0.00E+00 0.00E+00 0.00E+00 9.25E-03   0.016  -0.035
  3.20  11.8271   0.814   -23.50  14.17   1.51  2.692  0.399 0.00E+00 0.00E+00 0.00E+00 2.13E-03   1.763   1.691
  3.40  11.8777   0.577   -24.19  13.15   1.57  3.836  0.048 0.00E+00 0.00E+00 0.00E+00 2.17E-04   4.547   4.448
     6.300    14.700
 -7.40   2.0168   1.997   -15.45  62.45   1.01  1.001  1.000 7.62E-04 1.87E-04 0.00E+00 1.77E-02  -7.822  -7.822
 -7.20   2.2167   1.996   -15.45  61.53   1.01  1.001  1.000 8.25E-04 2.16E-04 0.00E+00 1.96E-02  -7.817  -7.817
 -7.00   2.4167   1.996   -15.45  60.62   1.01  1.001  1.000 8.92E-04 2.50E-04 0.00E+00 2.17E-02  -7.811  -7.811
 -6.80   2.6166   1.996   -15.45  59.70   1.01  1.001  1.000 9.62E-04 2.88E-04 0.00E+00 2.39E-02  -7.805  -7.805
 -6.60   2.8165   1.995   -15.45  58.79   1.01  1.001  1.000 1.04E-03 3.32E-04 0.00E+00 2.61E-02  -7.799  -7.799
 -6.40   3.0165   1.995   -15.45  57.87   1.01  1.001  1.000 1.12E-03 3.83E-04 0.00E+00 2.84E-02  -7.792  -7.792
 -6.20   3.2164   1.995   -15.45  56.96   1.01  1.001  1.000 1.20E-03 4.41E-04 0.00E+00 3.08E-02  -7.785  -7.785
 -6.00   3.4164   1.994   -15.45  56.04   1.01  1.002  1.000 1.29E-03 5.07E-04 0.00E+00 3.33E-02  -7.777  -7.777
 -5.80   3.6163   1.994   -15.45  55.13   1.01  1.002  1.000 1.39E-03 5.82E-04 0.00E+00 3.58E-02  -7.769  -7.769
 -5.60   3.8162   1.994   -15.44  54.21   1.01  1.002  1.000 1.49E-03 6.68E-04 0.00E+00 3.84E-02  -7.760  -7.760
 -5.40   4.0162   1.993   -15.44  53.30   1.01  1.002  1.000 1.60E-03 7.65E-04 0.00E+00 4.10E-02  -7.752  -7.752
 -5.20   4.2161   1.993   -15.44  52.38   1.01  1.002  1.000 1.71E-03 8.74E-04 0.00E+00 4.38E-02  -7.742  -7.742
 -5.00   4.4160   1.993   -15.44  51.47   1.02  1.002  0.999 1.83E-03 9.97E-04 0.00E+00 4.66E-02  -7.733  -7.733
 -4.80   4.6158   1.992   -15.44  50.56   1.02  1.002  0.999 1.95E-03 1.13E-03 0.00E+00 4.95E-02  -7.723  -7.723
 -4.60   4.8157   1.991   -15.44  49.64   1.02  1.002  1.000 2.06E-03 1.28E-03 0.00E+00 5.25E-02  -7.712  -7.712
 -4.40   5.0155   1.990   -15.44  48.73   1.02  1.003  0.999 2.18E-03 1.44E-03 0.00E+00 5.56E-02  -7.702  -7.702
 -4.20   5.2153   1.989   -15.44  47.82   1.02  1.003  1.000 2.30E-03 1.62E-03 0.00E+00 5.87E-02  -7.691  -7.691
 -4.00   5.4152   1.989   -15.43  46.91   1.02  1.003  1.000 2.43E-03 1.81E-03 0.00E+00 6.24E-02  -7.678  -7.678
 -3.80   5.6149   1.988   -15.43  45.99   1.02  1.003  1.000 2.57E-03 2.02E-03 0.00E+00 6.52E-02  -7.664  -7.664
 -3.60   5.8148   1.987   -15.43  45.08   1.03  1.004  1.000 2.70E-03 2.25E-03 0.00E+00 6.91E-02  -7.645  -7.645
 -3.40   6.0144   1.985   -15.43  44.16   1.03  1.004  1.000 2.86E-03 2.51E-03 0.00E+00 7.17E-02  -7.622  -7.622
 -3.20   6.2144   1.986   -15.43  43.26   1.03  1.004  1.000 3.01E-03 2.77E-03 0.00E+00 7.58E-02  -7.594  -7.594
 -3.00   6.4145   1.986   -15.43  42.34   1.03  1.005  1.000 3.19E-03 3.05E-03 0.00E+00 7.97E-02  -7.557  -7.557
 -2.80   6.6139   1.983   -15.44  41.42   1.03  1.006  0.999 3.43E-03 3.36E-03 0.00E+00 7.83E-02  -7.508  -7.509
 -2.60   6.8137   1.982   -15.44  40.51   1.03  1.006  0.999 3.67E-03 3.65E-03 0.00E+00 8.26E-02  -7.448  -7.449
 -2.40   7.0135   1.981   -15.44  39.60   1.04  1.007  0.999 3.93E-03 3.92E-03 1.99E-19 8.70E-02  -7.374  -7.376
 -2.20   7.2132   1.980   -15.44  38.69   1.04  1.008  0.998 4.18E-03 4.18E-03 7.69E-19 9.13E-02  -7.286  -7.288
 -2.00   7.4129   1.978   -15.44  37.78   1.05  1.010  0.998 4.42E-03 4.42E-03 2.97E-18 9.54E-02  -7.183  -7.186
 -1.80   7.6106   1.968   -15.45  36.83   1.05  1.013  0.997 4.70E-03 4.70E-03 1.17E-17 9.16E-02  -7.064  -7.070
 -1.60   7.8101   1.966   -15.46  35.93   1.05  1.015  0.997 4.84E-03 4.84E-03 4.43E-17 9.83E-02  -6.935  -6.944
 -1.40   8.0094   1.963   -15.47  35.02   1.06  1.017  0.997 4.92E-03 4.92E-03 1.66E-16 1.05E-01  -6.792  -6.807
 -1.20   8.2087   1.960   -15.48  34.11   1.07  1.020  0.996 4.96E-03 4.96E-03 6.17E-16 1.11E-01  -6.636  -6.658
 -1.00   8.4079   1.956   -15.49  33.20   1.08  1.024  0.996 4.93E-03 4.93E-03 2.27E-15 1.16E-01  -6.468  -6.498
 -0.80   8.6071   1.952   -15.51  32.29   1.09  1.028  0.995 4.86E-03 4.86E-03 8.13E-15 1.21E-01  -6.291  -6.328
 -0.60   8.8061   1.948   -15.54  31.37   1.10  1.034  0.994 4.75E-03 4.75E-03 2.83E-14 1.25E-01  -6.114  -6.150
 -0.40   9.0048   1.942   -15.57  30.45   1.12  1.040  0.993 4.60E-03 4.60E-03 9.39E-14 1.27E-01  -5.952  -5.976
 -0.20   9.2034   1.936   -15.60  29.52   1.13  1.048  0.991 4.40E-03 4.40E-03 2.89E-13 1.29E-01  -5.789  -5.802
  0.00   9.4015   1.927   -15.65  28.59   1.16  1.057  0.989 4.14E-03 4.14E-03 7.96E-13 1.30E-01  -5.614  -5.624
  0.20   9.5990   1.916   -15.71  27.65   1.18  1.068  0.986 3.78E-03 3.78E-03 1.85E-12 1.29E-01  -5.438  -5.446
  0.40   9.7957   1.902   -15.78  26.70   1.21  1.081  0.982 3.24E-03 3.24E-03 3.29E-12 1.26E-01  -5.257  -5.265
  0.60   9.9921   1.886   -15.86  25.74   1.23  1.096  0.978 2.51E-03 2.51E-03 3.82E-12 1.23E-01  -5.066  -5.074
  0.80  10.1871   1.865   -15.95  24.78   1.26  1.112  0.972 1.62E-03 1.62E-03 2.32E-12 1.18E-01  -4.857  -4.864
