 FILTERED output of ioneqmn.
    NRmax =  54,  NTmax =  21
                      thermodynamic functions              |        number fractions             lg(opacities)
 lg(R)   lg(P) PV/(NkT)  U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.)  long. transv.
 -3.40   4.8145   1.986   -40.32  48.08   1.03  1.004  0.999 3.23E-03 2.23E-03 1.12E-19 7.39E-02  -8.670  -8.670
 -3.20   5.0141   1.984   -40.32  47.16   1.03  1.005  0.999 3.45E-03 2.52E-03 4.38E-19 7.79E-02  -8.662  -8.662
 -3.00   5.2140   1.983   -40.32  46.25   1.03  1.005  0.999 3.68E-03 2.85E-03 1.71E-18 8.23E-02  -8.651  -8.651
 -2.80   5.4135   1.981   -40.32  45.34   1.04  1.006  0.999 3.95E-03 3.24E-03 6.66E-18 8.59E-02  -8.634  -8.634
 -2.60   5.6133   1.980   -40.32  44.43   1.04  1.007  1.009 4.23E-03 3.66E-03 2.59E-17 9.05E-02  -8.613  -8.613
 -2.40   5.8127   1.978   -40.33  43.52   1.05  1.008  0.999 4.59E-03 4.17E-03 1.01E-16 9.42E-02  -8.584  -8.584
 -2.20   6.0126   1.977   -40.33  42.61   1.06  1.009  0.999 4.98E-03 4.71E-03 3.89E-16 9.90E-02  -8.546  -8.546
 -2.00   6.2124   1.976   -40.33  41.70   1.07  1.011  0.998 5.51E-03 5.35E-03 1.50E-15 1.03E-01  -8.495  -8.495
 -1.80   6.4111   1.971   -40.34  40.77   1.08  1.014  0.997 6.25E-03 6.18E-03 5.89E-15 1.03E-01  -8.429  -8.429
 -1.60   6.6104   1.967   -40.35  39.86   1.10  1.017  0.996 7.03E-03 7.01E-03 2.25E-14 1.08E-01  -8.347  -8.348
 -1.40   6.8095   1.963   -40.36  38.95   1.12  1.021  0.995 8.07E-03 8.07E-03 8.57E-14 1.13E-01  -8.247  -8.248
 -1.20   7.0085   1.959   -40.38  38.03   1.16  1.027  0.994 9.26E-03 9.26E-03 3.24E-13 1.18E-01  -8.131  -8.132
 -1.00   7.2071   1.952   -40.40  37.11   1.21  1.034  0.992 1.08E-02 1.08E-02 1.21E-12 1.22E-01  -7.997  -8.000
 -0.80   7.4032   1.935   -40.43  36.16   1.28  1.045  0.990 1.29E-02 1.29E-02 4.56E-12 1.21E-01  -7.849  -7.853
 -0.60   7.6010   1.925   -40.46  35.24   1.39  1.057  0.988 1.55E-02 1.55E-02 1.65E-11 1.28E-01  -7.687  -7.696
 -0.40   7.7984   1.914   -40.51  34.32   1.53  1.073  0.986 1.87E-02 1.87E-02 5.83E-11 1.36E-01  -7.514  -7.529
 -0.20   7.9953   1.900   -40.57  33.38   1.74  1.094  0.983 2.30E-02 2.30E-02 2.01E-10 1.42E-01  -7.327  -7.352
  0.00   8.1916   1.884   -40.65  32.43   2.01  1.120  0.979 2.86E-02 2.86E-02 6.73E-10 1.48E-01  -7.144  -7.171
  0.20   8.3869   1.864   -40.76  31.46   2.37  1.155  0.974 3.58E-02 3.58E-02 2.16E-09 1.53E-01  -6.970  -6.991
  0.40   8.5812   1.839   -40.90  30.48   2.83  1.196  0.968 4.45E-02 4.45E-02 6.55E-09 1.58E-01  -6.799  -6.811
  0.60   8.7740   1.809   -41.07  29.47   3.40  1.245  0.961 5.48E-02 5.48E-02 1.83E-08 1.62E-01  -6.623  -6.630
  0.80   8.9656   1.775   -41.28  28.43   4.06  1.301  0.954 6.54E-02 6.54E-02 4.58E-08 1.68E-01  -6.444  -6.448
  1.00   9.1559   1.735   -41.54  27.36   4.79  1.363  0.947 7.47E-02 7.47E-02 9.72E-08 1.77E-01  -6.262  -6.265
  1.20   9.3447   1.691   -41.83  26.28   5.53  1.421  0.941 8.02E-02 8.02E-02 1.65E-07 1.90E-01  -6.079  -6.082
  1.40   9.5324   1.644   -42.15  25.19   6.21  1.467  0.937 7.85E-02 7.85E-02 2.00E-07 2.12E-01  -5.872  -5.876
  1.60   9.7200   1.597   -42.50  24.09   6.79  1.502  0.937 6.77E-02 6.77E-02 1.46E-07 2.42E-01  -5.652  -5.655
  1.80   9.9080   1.554   -42.84  23.02   7.14  1.508  0.941 4.83E-02 4.83E-02 4.95E-08 2.79E-01  -5.401  -5.404
  2.00  10.0971   1.515   -43.18  21.98   7.23  1.463  0.951 2.59E-02 2.59E-02 5.16E-09 3.11E-01  -5.106  -5.109
  2.20  10.2882   1.485   -43.47  21.01   7.02  1.381  0.960 8.81E-03 8.81E-03 8.40E-11 3.29E-01  -4.747  -4.750
  2.40  10.4803   1.458   -43.70  20.12   6.45  1.267  0.958 1.39E-03 1.39E-03 7.45E-14 3.23E-01  -4.290  -4.293
  2.60  10.6694   1.422   -43.87  19.30   5.47  1.157  0.925 5.68E-05 5.68E-05 6.66E-19 2.92E-01  -3.698  -3.702
  2.80  10.8476   1.352   -43.99  18.54   4.28  1.132  0.842 2.24E-07 2.24E-07 0.00E+00 2.41E-01  -3.198  -3.206
  3.00  11.0026   1.219   -44.16  17.77   3.10  1.287  0.689 1.70E-11 1.70E-11 0.00E+00 1.76E-01  -2.353  -2.365
  3.20  11.1187   1.005   -44.46  16.93   2.20  1.736  0.443 2.28E-18 2.28E-18 0.00E+00 1.11E-01  -1.255  -1.273
  3.40  11.1696   0.713   -44.98  15.98   1.75  2.776  0.005 0.00E+00 0.00E+00 0.00E+00 5.54E-02   0.166   0.139
     6.100    14.800
 -7.40   1.2169   1.997   -31.84  65.21   1.00  1.001  1.000 7.39E-04 1.51E-04 0.00E+00 1.56E-02  -8.517  -8.517
 -7.20   1.4168   1.996   -31.84  64.29   1.01  1.001  1.000 8.08E-04 1.75E-04 0.00E+00 1.75E-02  -8.515  -8.515
 -7.00   1.6167   1.996   -31.84  63.37   1.01  1.001  1.000 8.80E-04 2.03E-04 0.00E+00 1.96E-02  -8.512  -8.512
 -6.80   1.8166   1.995   -31.84  62.46   1.01  1.001  1.000 9.55E-04 2.34E-04 0.00E+00 2.18E-02  -8.509  -8.509
 -6.60   2.0165   1.995   -31.84  61.54   1.01  1.001  1.000 1.03E-03 2.71E-04 0.00E+00 2.41E-02  -8.505  -8.505
 -6.40   2.2164   1.995   -31.84  60.63   1.01  1.002  1.000 1.12E-03 3.13E-04 0.00E+00 2.66E-02  -8.502  -8.502
 -6.20   2.4163   1.994   -31.83  59.71   1.01  1.002  1.000 1.20E-03 3.61E-04 0.00E+00 2.91E-02  -8.498  -8.498
 -6.00   2.6162   1.994   -31.83  58.80   1.01  1.002  1.000 1.30E-03 4.16E-04 0.00E+00 3.18E-02  -8.494  -8.494
 -5.80   2.8162   1.993   -31.83  57.88   1.01  1.002  1.000 1.40E-03 4.79E-04 0.00E+00 3.45E-02  -8.490  -8.490
 -5.60   3.0161   1.993   -31.83  56.97   1.01  1.002  1.000 1.50E-03 5.52E-04 0.00E+00 3.74E-02  -8.485  -8.485
 -5.40   3.2160   1.993   -31.83  56.06   1.01  1.002  1.000 1.62E-03 6.35E-04 0.00E+00 4.02E-02  -8.480  -8.480
 -5.20   3.4159   1.992   -31.83  55.14   1.01  1.002  1.000 1.74E-03 7.30E-04 0.00E+00 4.32E-02  -8.475  -8.475
 -5.00   3.6159   1.992   -31.83  54.23   1.02  1.002  1.000 1.87E-03 8.38E-04 0.00E+00 4.61E-02  -8.470  -8.470
 -4.80   3.8158   1.992   -31.82  53.32   1.02  1.006  1.003 2.01E-03 9.61E-04 0.00E+00 4.92E-02  -8.465  -8.465
 -4.60   4.0157   1.991   -31.82  52.40   1.02  1.002  0.999 2.15E-03 1.10E-03 0.00E+00 5.25E-02  -8.459  -8.459
 -4.40   4.2155   1.991   -31.82  51.49   1.02  1.002  0.999 2.30E-03 1.26E-03 0.00E+00 5.57E-02  -8.453  -8.453
 -4.20   4.4154   1.990   -31.82  50.58   1.02  1.003  0.999 2.45E-03 1.43E-03 0.00E+00 5.91E-02  -8.447  -8.447
 -4.00   4.6152   1.989   -31.82  49.66   1.02  1.003  0.999 2.60E-03 1.62E-03 0.00E+00 6.27E-02  -8.440  -8.440
 -3.80   4.8149   1.988   -31.82  48.75   1.02  1.003  0.999 2.76E-03 1.84E-03 0.00E+00 6.62E-02  -8.433  -8.433
 -3.60   5.0147   1.987   -31.82  47.84   1.03  1.004  0.999 2.93E-03 2.07E-03 0.00E+00 6.99E-02  -8.425  -8.425
 -3.40   5.2145   1.986   -31.82  46.93   1.03  1.004  0.999 3.11E-03 2.32E-03 0.00E+00 7.38E-02  -8.415  -8.415
 -3.20   5.4141   1.984   -31.82  46.02   1.03  1.005  0.999 3.30E-03 2.61E-03 0.00E+00 7.70E-02  -8.403  -8.403
 -3.00   5.6140   1.984   -31.82  45.11   1.03  1.005  0.999 3.51E-03 2.94E-03 0.00E+00 8.14E-02  -8.386  -8.386
 -2.80   5.8134   1.981   -31.82  44.19   1.03  1.006  1.000 3.74E-03 3.30E-03 2.82E-19 8.45E-02  -8.364  -8.365
 -2.60   6.0134   1.981   -31.82  43.28   1.04  1.007  1.000 3.99E-03 3.69E-03 1.10E-18 8.90E-02  -8.336  -8.336
 -2.40   6.2134   1.981   -31.82  42.37   1.04  1.007  1.000 4.29E-03 4.10E-03 4.25E-18 9.36E-02  -8.299  -8.299
 -2.20   6.4124   1.976   -31.83  41.44   1.04  1.009  0.998 4.70E-03 4.61E-03 1.68E-17 9.21E-02  -8.249  -8.249
 -2.00   6.6121   1.975   -31.83  40.53   1.05  1.010  0.998 5.13E-03 5.10E-03 6.48E-17 9.73E-02  -8.185  -8.186
 -1.80   6.8116   1.972   -31.83  39.62   1.06  1.012  0.997 5.63E-03 5.62E-03 2.49E-16 1.02E-01  -8.106  -8.107
 -1.60   7.0110   1.970   -31.84  38.71   1.06  1.015  0.997 6.17E-03 6.17E-03 9.52E-16 1.07E-01  -8.010  -8.012
 -1.40   7.2102   1.966   -31.85  37.80   1.08  1.018  0.996 6.78E-03 6.78E-03 3.63E-15 1.11E-01  -7.898  -7.900
 -1.20   7.4072   1.953   -31.87  36.86   1.09  1.024  0.994 7.57E-03 7.57E-03 1.41E-14 1.08E-01  -7.769  -7.773
 -1.00   7.6059   1.947   -31.88  35.95   1.11  1.028  0.993 8.29E-03 8.29E-03 5.20E-14 1.16E-01  -7.627  -7.634
 -0.80   7.8045   1.941   -31.90  35.04   1.16  1.049  0.992 9.08E-03 9.08E-03 1.91E-13 1.23E-01  -7.472  -7.483
 -0.60   8.0028   1.933   -31.93  34.13   1.17  1.042  0.991 1.00E-02 1.00E-02 6.90E-13 1.30E-01  -7.303  -7.320
 -0.40   8.2009   1.925   -31.96  33.21   1.21  1.052  0.989 1.12E-02 1.12E-02 2.44E-12 1.36E-01  -7.124  -7.148
 -0.20   8.3987   1.915   -32.01  32.28   1.27  1.064  0.987 1.26E-02 1.26E-02 8.41E-12 1.42E-01  -6.945  -6.971
  0.00   8.5959   1.903   -32.06  31.35   1.35  1.078  0.985 1.43E-02 1.43E-02 2.79E-11 1.47E-01  -6.773  -6.794
  0.20   8.7925   1.888   -32.13  30.41   1.45  1.097  0.981 1.64E-02 1.64E-02 8.76E-11 1.51E-01  -6.603  -6.616
  0.40   8.9883   1.870   -32.22  29.46   1.59  1.119  0.977 1.86E-02 1.86E-02 2.54E-10 1.54E-01  -6.429  -6.436
  0.60   9.1832   1.848   -32.33  28.50   1.75  1.146  0.972 2.07E-02 2.07E-02 6.56E-10 1.57E-01  -6.251  -6.256
  0.80   9.3768   1.821   -32.46  27.52   1.94  1.175  0.966 2.21E-02 2.21E-02 1.43E-09 1.60E-01  -6.070  -6.075
  1.00   9.5695   1.791   -32.62  26.54   2.16  1.208  0.960 2.20E-02 2.20E-02 2.37E-09 1.64E-01  -5.886  -5.890
  1.20   9.7612   1.757   -32.80  25.53   2.39  1.243  0.954 1.94E-02 1.94E-02 2.64E-09 1.71E-01  -5.692  -5.696
  1.40   9.9514   1.717   -33.01  24.53   2.60  1.271  0.950 1.44E-02 1.44E-02 1.60E-09 1.79E-01  -5.481  -5.485
  1.60  10.1406   1.675   -33.23  23.52   2.76  1.293  0.946 8.13E-03 8.13E-03 3.75E-10 1.86E-01  -5.238  -5.243
  1.80  10.3295   1.633   -33.46  22.52   2.88  1.308  0.942 3.02E-03 3.02E-03 1.98E-11 1.91E-01  -4.950  -4.954
  2.00  10.5176   1.589   -33.70  21.54   2.87  1.312  0.936 5.75E-04 5.75E-04 1.03E-13 1.88E-01  -4.593  -4.596
  2.20  10.7039   1.539   -33.93  20.58   2.73  1.310  0.924 3.73E-05 3.73E-05 1.38E-17 1.76E-01  -4.163  -4.166
  2.40  10.8861   1.478   -34.17  19.65   2.48  1.322  0.894 4.07E-07 4.07E-07 0.00E+00 1.54E-01  -3.858  -3.866
  2.60  11.0600   1.391   -34.43  18.73   2.15  1.382  0.837 2.39E-10 2.39E-10 0.00E+00 1.24E-01  -3.264  -3.274
  2.80  11.2192   1.267   -34.74  17.80   1.81  1.538  0.743 1.21E-15 1.21E-15 0.00E+00 8.84E-02  -2.484  -2.496
  3.00  11.3548   1.092   -35.14  16.84   1.60  1.855  0.597 0.00E+00 0.00E+00 0.00E+00 5.32E-02  -1.473  -1.489
  3.20  11.4541   0.866   -35.67  15.83   1.53  2.452  0.372 0.00E+00 0.00E+00 0.00E+00 2.47E-02  -0.157  -0.181
  3.40  11.4941   0.599   -36.35  14.80   1.56  3.671  0.019 0.00E+00 0.00E+00 0.00E+00 7.49E-03   1.565   1.531
     6.200    14.800
 -7.40   1.6168   1.997   -25.08  64.06   1.00  1.001  1.000 7.53E-04 1.68E-04 0.00E+00 1.67E-02  -8.290  -8.290
 -7.20   1.8167   1.996   -25.08  63.14   1.01  1.001  1.000 8.19E-04 1.95E-04 0.00E+00 1.86E-02  -8.286  -8.286
 -7.00   2.0167   1.996   -25.08  62.23   1.01  1.001  1.000 8.88E-04 2.25E-04 0.00E+00 2.07E-02  -8.283  -8.283
 -6.80   2.2166   1.995   -25.08  61.31   1.01  1.001  1.000 9.60E-04 2.60E-04 0.00E+00 2.29E-02  -8.279  -8.279
 -6.60   2.4165   1.995   -25.08  60.40   1.01  1.001  1.000 1.04E-03 3.00E-04 0.00E+00 2.52E-02  -8.274  -8.274
 -6.40   2.6164   1.995   -25.08  59.48   1.01  1.001  1.000 1.12E-03 3.46E-04 0.00E+00 2.76E-02  -8.270  -8.270
 -6.20   2.8164   1.994   -25.08  58.57   1.01  1.002  1.000 1.20E-03 3.99E-04 0.00E+00 3.01E-02  -8.265  -8.265
 -6.00   3.0163   1.994   -25.08  57.65   1.01  1.002  1.000 1.29E-03 4.60E-04 0.00E+00 3.27E-02  -8.259  -8.259
 -5.80   3.2162   1.994   -25.08  56.74   1.01  1.002  1.000 1.39E-03 5.29E-04 0.00E+00 3.53E-02  -8.254  -8.254
 -5.60   3.4162   1.994   -25.07  55.82   1.01  1.002  1.000 1.50E-03 6.08E-04 0.00E+00 3.80E-02  -8.248  -8.248
 -5.40   3.6161   1.993   -25.07  54.91   1.01  1.002  1.000 1.61E-03 6.98E-04 0.00E+00 4.08E-02  -8.242  -8.242
 -5.20   3.8160   1.993   -25.07  53.99   1.01  1.002  1.000 1.73E-03 8.01E-04 0.00E+00 4.36E-02  -8.235  -8.235
 -5.00   4.0159   1.992   -25.07  53.08   1.02  1.002  1.000 1.85E-03 9.16E-04 0.00E+00 4.65E-02  -8.228  -8.228
 -4.80   4.2158   1.992   -25.07  52.17   1.02  1.002  0.999 1.98E-03 1.05E-03 0.00E+00 4.95E-02  -8.221  -8.221
 -4.60   4.4157   1.991   -25.07  51.25   1.02  1.002  0.999 2.12E-03 1.19E-03 0.00E+00 5.25E-02  -8.214  -8.214
 -4.40   4.6155   1.991   -25.07  50.34   1.02  1.002  0.999 2.25E-03 1.35E-03 0.00E+00 5.57E-02  -8.206  -8.206
 -4.20   4.8154   1.990   -25.06  49.43   1.02  1.003  0.999 2.38E-03 1.53E-03 0.00E+00 5.92E-02  -8.198  -8.198
 -4.00   5.0152   1.989   -25.06  48.51   1.02  1.003  0.999 2.52E-03 1.72E-03 0.00E+00 6.26E-02  -8.190  -8.190
 -3.80   5.2149   1.988   -25.06  47.60   1.02  0.999  1.000 2.67E-03 1.93E-03 0.00E+00 6.61E-02  -8.181  -8.181
 -3.60   5.4146   1.986   -25.06  46.69   1.02  1.004  1.000 2.83E-03 2.17E-03 0.00E+00 6.88E-02  -8.171  -8.171
 -3.40   5.6145   1.986   -25.06  45.78   1.03  1.004  1.000 2.99E-03 2.42E-03 0.00E+00 7.30E-02  -8.157  -8.157
 -3.20   5.8144   1.985   -25.06  44.87   1.03  1.004  1.000 3.15E-03 2.71E-03 0.00E+00 7.71E-02  -8.140  -8.140
 -3.00   6.0140   1.983   -25.06  43.95   1.03  1.005  1.000 3.35E-03 3.02E-03 0.00E+00 8.01E-02  -8.119  -8.119
 -2.80   6.2140   1.983   -25.06  43.04   1.03  1.006  1.000 3.55E-03 3.34E-03 0.00E+00 8.42E-02  -8.092  -8.092
 -2.60   6.4133   1.980   -25.07  42.12   1.03  1.007  0.999 3.84E-03 3.73E-03 1.36E-19 8.27E-02  -8.055  -8.055
 -2.40   6.6131   1.980   -25.07  41.21   1.04  1.008  0.999 4.13E-03 4.08E-03 5.26E-19 8.73E-02  -8.007  -8.008
 -2.20   6.8128   1.978   -25.07  40.30   1.04  1.009  0.998 4.46E-03 4.44E-03 2.03E-18 9.21E-02  -7.947  -7.947
 -2.00   7.0124   1.976   -25.07  39.39   1.05  1.010  0.998 4.81E-03 4.81E-03 7.84E-18 9.67E-02  -7.871  -7.872
 -1.80   7.2120   1.974   -25.08  38.48   1.05  1.012  0.998 5.16E-03 5.16E-03 3.01E-17 1.01E-01  -7.780  -7.781
 -1.60   7.4095   1.963   -25.09  37.53   1.05  1.016  0.996 5.63E-03 5.63E-03 1.19E-16 9.61E-02  -7.672  -7.674
 -1.40   7.6087   1.960   -25.10  36.62   1.06  1.018  0.996 5.94E-03 5.94E-03 4.48E-16 1.03E-01  -7.551  -7.555
 -1.20   7.8079   1.956   -25.11  35.72   1.07  1.022  0.995 6.23E-03 6.23E-03 1.67E-15 1.10E-01  -7.417  -7.423
 -1.00   8.0069   1.951   -25.12  34.81   1.09  1.026  0.995 6.51E-03 6.51E-03 6.19E-15 1.17E-01  -7.268  -7.280
 -0.80   8.2057   1.946   -25.14  33.90   1.10  1.031  0.994 6.78E-03 6.78E-03 2.26E-14 1.23E-01  -7.105  -7.125
 -0.60   8.4044   1.940   -25.17  32.98   1.12  1.037  0.993 7.05E-03 7.05E-03 8.12E-14 1.28E-01  -6.931  -6.959
 -0.40   8.6029   1.933   -25.20  32.07   1.14  1.045  0.992 7.34E-03 7.34E-03 2.83E-13 1.33E-01  -6.753  -6.784
 -0.20   8.8011   1.926   -25.24  31.14   1.17  1.053  0.990 7.66E-03 7.66E-03 9.47E-13 1.37E-01  -6.578  -6.606
  0.00   8.9988   1.916   -25.29  30.21   1.21  1.065  0.987 7.99E-03 7.99E-03 3.00E-12 1.40E-01  -6.408  -6.426
  0.20   9.1960   1.903   -25.35  29.27   1.25  1.078  0.984 8.27E-03 8.27E-03 8.68E-12 1.42E-01  -6.241  -6.249
  0.40   9.3925   1.888   -25.42  28.33   1.30  1.094  0.980 8.37E-03 8.37E-03 2.20E-11 1.43E-01  -6.066  -6.072
  0.60   9.5882   1.869   -25.51  27.37   1.37  1.113  0.929 8.12E-03 8.12E-03 4.55E-11 1.43E-01  -5.889  -5.894
  0.80   9.7828   1.846   -25.62  26.41   1.44  1.133  0.971 7.25E-03 7.25E-03 6.90E-11 1.41E-01  -5.708  -5.713
  1.00   9.9767   1.820   -25.74  25.44   1.51  1.156  0.965 5.65E-03 5.65E-03 6.39E-11 1.41E-01  -5.516  -5.521
  1.20  10.1695   1.791   -25.88  24.46   1.60  1.181  0.959 3.54E-03 3.54E-03 2.79E-11 1.40E-01  -5.303  -5.308
  1.40  10.3603   1.753   -26.05  23.48   1.64  1.201  0.954 1.55E-03 1.55E-03 3.80E-12 1.35E-01  -5.059  -5.064
  1.60  10.5505   1.714   -26.23  22.50   1.69  1.223  0.947 3.93E-04 3.93E-04 8.11E-14 1.29E-01  -4.772  -4.776
  1.80  10.7390   1.669   -26.42  21.53   1.70  1.245  0.938 4.14E-05 4.14E-05 9.49E-17 1.20E-01  -4.450  -4.453
  2.00  10.9253   1.617   -26.62  20.56   1.67  1.271  0.923 1.07E-06 1.07E-06 0.00E+00 1.08E-01  -4.288  -4.297
  2.20  11.1078   1.553   -26.85  19.59   1.57  1.309  0.897 2.86E-09 2.86E-09 0.00E+00 9.08E-02  -3.902  -3.914
  2.40  11.2839   1.470   -27.11  18.63   1.52  1.384  0.857 1.99E-13 1.99E-13 0.00E+00 7.04E-02  -3.366  -3.380
  2.60  11.4497   1.359   -27.42  17.66   1.46  1.513  0.794 0.00E+00 0.00E+00 0.00E+00 4.81E-02  -2.678  -2.696
  2.80  11.6002   1.212   -27.80  16.67   1.43  1.731  0.702 0.00E+00 0.00E+00 0.00E+00 2.72E-02  -1.783  -1.808
  3.00  11.7291   1.029   -28.28  15.65   1.44  2.088  0.574 0.00E+00 0.00E+00 0.00E+00 1.14E-02  -0.608  -0.646
  3.20  11.8278   0.815   -28.86  14.63   1.51  2.686  0.391 0.00E+00 0.00E+00 0.00E+00 2.91E-03   0.947   0.893
  3.40  11.8762   0.575   -29.56  13.61   1.57  3.850  0.033 0.00E+00 0.00E+00 0.00E+00 3.46E-04   3.061   2.986
     6.300    14.800
 -7.40   2.0168   1.997   -19.72  62.91   1.01  1.001  1.000 7.62E-04 1.87E-04 0.00E+00 1.77E-02  -8.051  -8.051
 -7.20   2.2167   1.996   -19.72  61.99   1.01  1.001  1.000 8.25E-04 2.16E-04 0.00E+00 1.96E-02  -8.048  -8.048
 -7.00   2.4167   1.996   -19.72  61.08   1.01  1.001  1.000 8.92E-04 2.50E-04 0.00E+00 2.17E-02  -8.043  -8.043
 -6.80   2.6166   1.996   -19.71  60.16   1.01  1.001  1.000 9.62E-04 2.88E-04 0.00E+00 2.39E-02  -8.039  -8.039
 -6.60   2.8165   1.995   -19.71  59.25   1.01  1.001  1.000 1.04E-03 3.32E-04 0.00E+00 2.61E-02  -8.034  -8.034
 -6.40   3.0165   1.995   -19.71  58.33   1.01  1.001  1.000 1.12E-03 3.83E-04 0.00E+00 2.84E-02  -8.029  -8.029
 -6.20   3.2164   1.995   -19.71  57.42   1.01  1.001  1.000 1.20E-03 4.41E-04 0.00E+00 3.08E-02  -8.023  -8.023
 -6.00   3.4164   1.994   -19.71  56.50   1.01  1.002  1.000 1.29E-03 5.07E-04 0.00E+00 3.33E-02  -8.017  -8.017
 -5.80   3.6163   1.994   -19.71  55.59   1.01  1.002  1.000 1.39E-03 5.82E-04 0.00E+00 3.58E-02  -8.010  -8.010
 -5.60   3.8162   1.994   -19.71  54.67   1.01  1.002  1.000 1.49E-03 6.68E-04 0.00E+00 3.84E-02  -8.003  -8.003
 -5.40   4.0162   1.993   -19.71  53.76   1.01  1.002  1.000 1.60E-03 7.65E-04 0.00E+00 4.10E-02  -7.996  -7.996
 -5.20   4.2161   1.993   -19.70  52.84   1.01  1.002  1.000 1.71E-03 8.74E-04 0.00E+00 4.38E-02  -7.988  -7.988
 -5.00   4.4160   1.993   -19.70  51.93   1.02  1.002  0.999 1.83E-03 9.97E-04 0.00E+00 4.66E-02  -7.981  -7.981
 -4.80   4.6158   1.992   -19.70  51.02   1.02  1.002  0.999 1.95E-03 1.13E-03 0.00E+00 4.95E-02  -7.972  -7.972
 -4.60   4.8157   1.991   -19.70  50.10   1.02  1.002  0.999 2.06E-03 1.28E-03 0.00E+00 5.25E-02  -7.964  -7.964
 -4.40   5.0155   1.990   -19.70  49.19   1.02  1.003  0.999 2.18E-03 1.44E-03 0.00E+00 5.56E-02  -7.956  -7.956
 -4.20   5.2153   1.989   -19.70  48.28   1.02  1.003  1.000 2.30E-03 1.62E-03 0.00E+00 5.87E-02  -7.947  -7.947
 -4.00   5.4152   1.989   -19.70  47.37   1.02  1.003  1.000 2.43E-03 1.81E-03 0.00E+00 6.24E-02  -7.937  -7.937
 -3.80   5.6149   1.988   -19.70  46.45   1.02  1.003  1.000 2.57E-03 2.02E-03 0.00E+00 6.52E-02  -7.926  -7.926
 -3.60   5.8148   1.987   -19.70  45.54   1.03  1.004  1.000 2.71E-03 2.26E-03 0.00E+00 6.91E-02  -7.911  -7.911
 -3.40   6.0144   1.985   -19.70  44.63   1.03  1.004  1.000 2.86E-03 2.51E-03 0.00E+00 7.17E-02  -7.895  -7.895
 -3.20   6.2144   1.986   -19.70  43.72   1.03  1.004  1.000 3.01E-03 2.77E-03 0.00E+00 7.58E-02  -7.874  -7.874
 -3.00   6.4145   1.986   -19.69  42.81   1.03  1.005  1.000 3.19E-03 3.05E-03 0.00E+00 7.97E-02  -7.848  -7.848
 -2.80   6.6139   1.983   -19.70  41.88   1.03  1.006  0.999 3.44E-03 3.37E-03 0.00E+00 7.83E-02  -7.813  -7.813
 -2.60   6.8137   1.982   -19.70  40.97   1.03  1.006  0.999 3.68E-03 3.65E-03 0.00E+00 8.26E-02  -7.768  -7.768
 -2.40   7.0134   1.981   -19.70  40.06   1.04  1.007  0.999 3.93E-03 3.93E-03 1.47E-19 8.71E-02  -7.711  -7.711
 -2.20   7.2132   1.980   -19.70  39.15   1.04  1.008  0.998 4.19E-03 4.18E-03 5.68E-19 9.13E-02  -7.639  -7.640
 -2.00   7.4128   1.978   -19.71  38.24   1.05  1.010  0.998 4.42E-03 4.42E-03 2.19E-18 9.54E-02  -7.553  -7.554
 -1.80   7.6106   1.968   -19.72  37.30   1.05  1.013  0.997 4.70E-03 4.70E-03 8.65E-18 9.17E-02  -7.449  -7.452
 -1.60   7.8100   1.965   -19.72  36.39   1.05  1.015  0.997 4.84E-03 4.84E-03 3.28E-17 9.82E-02  -7.334  -7.338
 -1.40   8.0094   1.963   -19.73  35.48   1.06  1.017  0.997 4.93E-03 4.93E-03 1.23E-16 1.05E-01  -7.204  -7.212
 -1.20   8.2087   1.960   -19.74  34.57   1.07  1.020  0.996 4.97E-03 4.97E-03 4.58E-16 1.11E-01  -7.059  -7.072
 -1.00   8.4079   1.956   -19.76  33.66   1.08  1.024  0.996 4.96E-03 4.96E-03 1.69E-15 1.16E-01  -6.899  -6.920
 -0.80   8.6071   1.952   -19.77  32.75   1.09  1.029  0.995 4.90E-03 4.90E-03 6.08E-15 1.21E-01  -6.726  -6.754
 -0.60   8.8061   1.948   -19.80  31.83   1.10  1.034  0.994 4.81E-03 4.81E-03 2.13E-14 1.25E-01  -6.546  -6.579
 -0.40   9.0048   1.942   -19.83  30.91   1.12  1.041  0.993 4.68E-03 4.68E-03 7.13E-14 1.27E-01  -6.369  -6.400
 -0.20   9.2034   1.936   -19.87  29.98   1.14  1.048  0.991 4.52E-03 4.52E-03 2.23E-13 1.29E-01  -6.206  -6.225
  0.00   9.4014   1.927   -19.91  29.05   1.16  1.058  0.989 4.29E-03 4.29E-03 6.31E-13 1.30E-01  -6.041  -6.050
  0.20   9.5990   1.916   -19.97  28.11   1.18  1.069  0.986 3.96E-03 3.96E-03 1.52E-12 1.29E-01  -5.866  -5.873
  0.40   9.7956   1.901   -20.04  27.16   1.21  1.082  0.982 3.47E-03 3.47E-03 2.89E-12 1.26E-01  -5.688  -5.694
  0.60   9.9919   1.885   -20.12  26.20   1.24  1.097  0.977 2.76E-03 2.76E-03 3.71E-12 1.24E-01  -5.502  -5.509
  0.80  10.1864   1.862   -20.22  25.25   1.73  1.239  0.973 1.85E-03 1.85E-03 2.67E-12 1.17E-01  -5.302  -5.308
