 FILTERED output of ioneqmk.
    NRmax =  55,  NTmax =  34
                      thermodynamic functions              |        number fractions            lg(opacities)
 lg(R)   lg(P) PV/(NkT) U/(NkT) S/(Nk) Cv/(Nk)  chit  chir    x(H)    x(H0)    x(H2)   x(pert.) long. transv.
 -3.40   3.6168   1.996   1.926 42.296  2.062  1.003  0.999 6.93E-04 3.40E-04 0.00E+00 1.73E-02 -2.714 -2.979
 -3.20   3.8166   1.996   1.924 41.375  2.063  1.004  0.999 7.78E-04 3.96E-04 3.28E-19 1.86E-02 -2.617 -2.879
 -3.00   4.0164   1.995   1.921 40.455  2.064  1.005  0.999 9.07E-04 4.63E-04 1.29E-18 2.00E-02 -2.489 -2.753
 -2.80   4.2162   1.994   1.918 39.535  2.065  1.005  0.999 1.06E-03 5.41E-04 5.10E-18 2.15E-02 -2.337 -2.605
 -2.60   4.4159   1.992   1.915 38.615  2.067  1.006  0.999 1.24E-03 6.34E-04 2.01E-17 2.29E-02 -2.172 -2.447
 -2.40   4.6155   1.990   1.911 37.694  2.069  1.008  0.998 1.49E-03 7.46E-04 7.90E-17 2.45E-02 -2.006 -2.284
 -2.20   4.8151   1.989   1.905 36.774  2.071  1.009  0.998 1.82E-03 8.82E-04 3.09E-16 2.64E-02 -1.832 -2.114
 -2.00   5.0145   1.986   1.899 35.852  2.075  1.011  0.997 2.25E-03 1.05E-03 1.21E-15 2.80E-02 -1.651 -1.935
 -1.80   5.2138   1.983   1.890 34.932  2.080  1.014  0.996 2.87E-03 1.25E-03 4.70E-15 3.04E-02 -1.466 -1.751
 -1.60   5.4127   1.978   1.880 34.009  2.086  1.017  0.995 3.58E-03 1.51E-03 1.82E-14 3.24E-02 -1.277 -1.563
 -1.40   5.6116   1.973   1.867 33.088  2.094  1.021  0.994 4.47E-03 1.84E-03 6.99E-14 3.57E-02 -1.089 -1.373
 -1.20   5.8101   1.966   1.851 32.166  2.105  1.026  0.992 5.61E-03 2.27E-03 2.66E-13 3.97E-02 -0.900 -1.183
 -1.00   6.0079   1.956   1.831 31.240  2.120  1.034  0.989 7.34E-03 2.84E-03 1.00E-12 4.22E-02 -0.711 -0.992
 -0.80   6.2054   1.945   1.806 30.318  2.139  1.042  0.986 9.41E-03 3.58E-03 3.71E-12 4.85E-02 -0.525 -0.804
 -0.60   6.4022   1.931   1.773 29.395  2.164  1.053  0.983 1.22E-02 4.57E-03 1.35E-11 5.61E-02 -0.341 -0.619
 -0.40   6.5986   1.914   1.733 28.472  2.195  1.065  0.981 1.54E-02 5.89E-03 4.79E-11 6.51E-02 -0.159 -0.436
 -0.20   6.7944   1.896   1.684 27.548  2.235  1.079  0.978 1.97E-02 7.65E-03 1.66E-10 7.51E-02  0.019 -0.257
  0.00   6.9889   1.872   1.624 26.611  2.291  1.098  0.974 2.45E-02 1.01E-02 5.69E-10 8.07E-02  0.195 -0.079
  0.20   7.1833   1.848   1.550 25.684  2.351  1.117  0.970 2.97E-02 1.32E-02 1.85E-09 9.36E-02  0.360  0.087
  0.40   7.3767   1.820   1.462 24.755  2.421  1.139  0.964 3.49E-02 1.70E-02 5.73E-09 1.08E-01  0.516  0.246
  0.60   7.5691   1.789   1.357 23.819  2.498  1.162  0.959 3.97E-02 2.14E-02 1.68E-08 1.24E-01  0.661  0.392
  0.80   7.7607   1.755   1.236 22.884  2.578  1.186  0.957 4.30E-02 2.59E-02 4.65E-08 1.42E-01  0.792  0.525
  1.00   7.9518   1.719   1.097 21.948  2.655  1.211  0.953 4.34E-02 2.94E-02 1.18E-07 1.61E-01  0.906  0.641
  1.20   8.1422   1.682   0.940 21.010  2.720  1.236  0.950 4.01E-02 3.04E-02 2.68E-07 1.83E-01  1.002  0.740
  1.40   8.3321   1.643   0.766 20.074  2.765  1.258  0.948 3.24E-02 2.73E-02 5.23E-07 2.06E-01  1.084  0.828
  1.60   8.5218   1.604   0.576 19.143  2.771  1.275  0.948 2.15E-02 1.96E-02 8.23E-07 2.27E-01  1.166  0.921
  1.80   8.7115   1.567   0.374 18.212  2.745  1.289  0.949 1.05E-02 1.01E-02 9.31E-07 2.43E-01  1.275  1.044
  2.00   8.9015   1.531   0.161 17.285  2.714  1.305  0.948 3.01E-03 2.98E-03 6.45E-07 2.47E-01  1.432  1.214
  2.20   9.0903   1.492  -0.070 16.354  2.572  1.313  0.946 3.57E-04 3.56E-04 2.10E-07 2.35E-01  1.627  1.422
  2.40   9.2771   1.447  -0.320 15.427  2.463  1.342  0.932 9.26E-06 9.26E-06 2.10E-08 2.10E-01  1.850  1.656
  2.60   9.4607   1.394  -0.599 14.497  2.367  1.411  0.899 1.88E-08 1.88E-08 3.27E-10 1.76E-01  2.113  1.928
  2.80   9.6363   1.317  -0.932 13.536  2.320  1.537  0.854 5.74E-13 5.74E-13 2.75E-13 1.35E-01  2.442  2.263
  3.00   9.8029   1.220  -1.340 12.535  2.341  1.728  0.816 0.00E+00 0.00E+00 2.41E-18 9.34E-02  2.873  2.696
  3.20   9.9645   1.117  -1.835 11.496  2.420  1.974  0.806 0.00E+00 0.00E+00 0.00E+00 5.64E-02  3.450  3.271
  3.40  10.1311   1.034  -2.409 10.422  2.517  2.213  0.884 0.00E+00 0.00E+00 0.00E+00 2.82E-02  4.223  4.038
  3.60  10.3408   1.057  -3.009  9.345  2.533  2.139  1.339 0.00E+00 0.00E+00 0.00E+00 1.11E-02  5.251  5.060
     5.750    12.100
 -7.40  -0.1823   2.001   1.950 60.249  2.047  1.000  1.000 9.93E-05 1.60E-05 0.00E+00 1.89E-03 -3.841 -3.841
 -7.20   0.0177   2.001   1.950 59.328  2.047  1.001  1.000 1.11E-04 1.86E-05 0.00E+00 2.16E-03 -3.824 -3.825
 -7.00   0.2177   2.000   1.950 58.407  2.047  1.001  1.000 1.24E-04 2.16E-05 0.00E+00 2.48E-03 -3.806 -3.807
 -6.80   0.4176   2.000   1.950 57.487  2.047  1.001  1.000 1.37E-04 2.52E-05 0.00E+00 2.83E-03 -3.786 -3.788
 -6.60   0.6176   2.000   1.949 56.566  2.047  1.001  1.000 1.52E-04 2.92E-05 0.00E+00 3.22E-03 -3.766 -3.768
 -6.40   0.8176   2.000   1.949 55.645  2.047  1.001  1.000 1.67E-04 3.40E-05 0.00E+00 3.66E-03 -3.744 -3.747
 -6.20   1.0176   2.000   1.949 54.725  2.048  1.001  1.000 1.84E-04 3.95E-05 0.00E+00 4.15E-03 -3.720 -3.725
 -6.00   1.2175   2.000   1.949 53.804  2.048  1.001  1.000 2.01E-04 4.59E-05 0.00E+00 4.68E-03 -3.692 -3.701
 -5.80   1.4175   2.000   1.948 52.884  2.048  1.001  1.000 2.19E-04 5.33E-05 0.00E+00 5.27E-03 -3.659 -3.676
 -5.60   1.6175   2.000   1.948 51.963  2.048  1.001  1.000 2.38E-04 6.19E-05 0.00E+00 5.90E-03 -3.613 -3.645
 -5.40   1.8174   1.999   1.947 51.043  2.048  1.001  1.000 2.59E-04 7.18E-05 0.00E+00 6.58E-03 -3.544 -3.606
 -5.20   2.0174   1.999   1.947 50.123  2.048  1.001  1.000 2.81E-04 8.34E-05 0.00E+00 7.31E-03 -3.441 -3.546
 -5.00   2.2174   1.999   1.946 49.202  2.048  1.002  1.000 3.04E-04 9.68E-05 0.00E+00 8.09E-03 -3.303 -3.460
 -4.80   2.4173   1.999   1.946 48.282  2.048  1.002  1.000 3.30E-04 1.12E-04 0.00E+00 8.91E-03 -3.157 -3.374
 -4.60   2.6173   1.999   1.945 47.362  2.048  1.002  1.000 3.58E-04 1.30E-04 0.00E+00 9.77E-03 -3.037 -3.308
 -4.40   2.8172   1.998   1.944 46.441  2.049  1.002  1.000 3.92E-04 1.51E-04 0.00E+00 1.07E-02 -2.948 -3.251
 -4.20   3.0172   1.998   1.944 45.521  2.049  1.002  1.000 4.28E-04 1.76E-04 0.00E+00 1.16E-02 -2.893 -3.205
 -4.00   3.2171   1.998   1.943 44.601  2.049  1.002  1.000 4.67E-04 2.04E-04 0.00E+00 1.26E-02 -2.869 -3.170
 -3.80   3.4170   1.998   1.941 43.681  2.050  1.003  1.000 5.14E-04 2.37E-04 0.00E+00 1.36E-02 -2.845 -3.131
 -3.60   3.6169   1.997   1.940 42.761  2.050  1.003  0.999 5.68E-04 2.75E-04 0.00E+00 1.47E-02 -2.802 -3.076
 -3.40   3.8168   1.997   1.939 41.840  2.051  1.003  0.999 6.35E-04 3.19E-04 0.00E+00 1.58E-02 -2.730 -2.997
 -3.20   4.0167   1.996   1.937 40.920  2.052  1.004  0.999 7.34E-04 3.71E-04 2.68E-19 1.69E-02 -2.628 -2.894
 -3.00   4.2165   1.995   1.934 40.000  2.053  1.004  0.999 8.47E-04 4.32E-04 1.06E-18 1.82E-02 -2.497 -2.766
 -2.80   4.4162   1.994   1.931 39.079  2.054  1.005  0.999 9.97E-04 5.03E-04 4.17E-18 1.95E-02 -2.348 -2.622
 -2.60   4.6160   1.993   1.928 38.159  2.055  1.006  0.998 1.17E-03 5.87E-04 1.64E-17 2.09E-02 -2.193 -2.472
 -2.40   4.8156   1.991   1.924 37.239  2.057  1.007  0.998 1.42E-03 6.87E-04 6.46E-17 2.24E-02 -2.031 -2.314
 -2.20   5.0151   1.989   1.919 36.317  2.060  1.009  0.998 1.74E-03 8.07E-04 2.53E-16 2.38E-02 -1.859 -2.145
 -2.00   5.2146   1.986   1.912 35.397  2.063  1.011  0.997 2.21E-03 9.51E-04 9.89E-16 2.58E-02 -1.680 -1.969
 -1.80   5.4137   1.982   1.904 34.475  2.068  1.014  0.996 2.73E-03 1.13E-03 3.85E-15 2.74E-02 -1.496 -1.787
 -1.60   5.6128   1.978   1.894 33.554  2.073  1.017  0.995 3.37E-03 1.35E-03 1.49E-14 3.03E-02 -1.310 -1.601
 -1.40   5.8117   1.973   1.881 32.633  2.080  1.021  0.993 4.17E-03 1.62E-03 5.71E-14 3.37E-02 -1.122 -1.413
 -1.20   6.0099   1.965   1.866 31.707  2.090  1.027  0.991 5.39E-03 1.98E-03 2.18E-13 3.56E-02 -0.932 -1.222
 -1.00   6.2079   1.956   1.846 30.787  2.102  1.033  0.989 6.84E-03 2.43E-03 8.19E-13 4.10E-02 -0.745 -1.034
 -0.80   6.4054   1.945   1.821 29.865  2.117  1.041  0.986 8.56E-03 3.02E-03 3.03E-12 4.76E-02 -0.559 -0.847
 -0.60   6.6024   1.931   1.789 28.944  2.137  1.051  0.984 1.10E-02 3.80E-03 1.10E-11 5.54E-02 -0.376 -0.663
 -0.40   6.7990   1.916   1.751 28.022  2.162  1.062  0.982 1.36E-02 4.84E-03 3.90E-11 6.45E-02 -0.196 -0.482
 -0.20   6.9944   1.896   1.705 27.091  2.196  1.077  0.979 1.73E-02 6.31E-03 1.37E-10 6.96E-02 -0.018 -0.303
  0.00   7.1899   1.877   1.647 26.167  2.234  1.092  0.975 2.08E-02 8.17E-03 4.62E-10 8.11E-02  0.151 -0.133
  0.20   7.3845   1.853   1.578 25.243  2.278  1.109  0.970 2.45E-02 1.06E-02 1.50E-09 9.40E-02  0.312  0.029
  0.40   7.5781   1.826   1.495 24.317  2.328  1.128  0.966 2.79E-02 1.35E-02 4.62E-09 1.09E-01  0.462  0.182
  0.60   7.7711   1.797   1.399 23.386  2.382  1.149  0.963 3.04E-02 1.67E-02 1.34E-08 1.25E-01  0.601  0.323
  0.80   7.9635   1.766   1.286 22.456  2.438  1.170  0.960 3.11E-02 1.95E-02 3.63E-08 1.42E-01  0.725  0.450
  1.00   8.1552   1.732   1.157 21.524  2.491  1.192  0.957 2.93E-02 2.10E-02 8.90E-08 1.61E-01  0.833  0.563
  1.20   8.3464   1.698   1.011 20.591  2.533  1.214  0.954 2.44E-02 1.97E-02 1.90E-07 1.81E-01  0.928  0.665
  1.40   8.5371   1.662   0.848 19.658  2.559  1.235  0.953 1.70E-02 1.52E-02 3.33E-07 1.99E-01  1.021  0.769
  1.60   8.7276   1.626   0.670 18.726  2.562  1.253  0.952 8.97E-03 8.53E-03 4.35E-07 2.14E-01  1.135  0.896
  1.80   8.9182   1.591   0.477 17.796  2.538  1.268  0.952 2.96E-03 2.92E-03 3.67E-07 2.19E-01  1.288  1.061
  2.00   9.1078   1.553   0.266 16.857  2.323  1.267  0.949 4.46E-04 4.45E-04 1.58E-07 2.12E-01  1.475  1.259
  2.20   9.2973   1.516   0.040 15.931  2.414  1.306  0.943 1.78E-05 1.78E-05 2.37E-08 1.96E-01  1.683  1.478
  2.40   9.4838   1.470  -0.211 14.990  2.336  1.348  0.927 7.71E-08 7.71E-08 6.83E-10 1.69E-01  1.915  1.721
  2.60   9.6664   1.412  -0.499 14.036  2.292  1.428  0.896 8.59E-12 8.59E-12 1.47E-12 1.36E-01  2.193  2.008
  2.80   9.8425   1.337  -0.845 13.051  2.295  1.554  0.868 2.52E-18 2.52E-18 5.46E-17 9.93E-02  2.547  2.368
  3.00  10.0147   1.254  -1.260 12.033  2.350  1.720  0.859 0.00E+00 0.00E+00 0.00E+00 6.45E-02  3.015  2.838
  3.20  10.1890   1.181  -1.745 10.979  2.438  1.897  0.889 0.00E+00 0.00E+00 0.00E+00 3.56E-02  3.642  3.462
  3.40  10.3836   1.167  -2.277  9.904  2.504  1.962  1.109 0.00E+00 0.00E+00 0.00E+00 1.56E-02  4.481  4.297
  3.60  10.6691   1.421  -2.726  8.873  2.379  1.469  1.859 0.00E+00 0.00E+00 0.00E+00 5.82E-03  5.595  5.407
     5.800    12.100
 -7.40   0.0177   2.001   1.960 59.793  2.038  1.000  1.000 9.17E-05 1.52E-05 0.00E+00 1.78E-03 -3.794 -3.795
 -7.20   0.2177   2.001   1.960 58.872  2.038  1.000  1.000 1.02E-04 1.77E-05 0.00E+00 2.04E-03 -3.779 -3.780
 -7.00   0.4177   2.000   1.960 57.952  2.038  1.001  1.000 1.14E-04 2.06E-05 0.00E+00 2.33E-03 -3.762 -3.764
 -6.80   0.6177   2.000   1.960 57.031  2.038  1.001  1.000 1.26E-04 2.39E-05 0.00E+00 2.65E-03 -3.745 -3.747
 -6.60   0.8176   2.000   1.959 56.110  2.038  1.001  1.000 1.39E-04 2.78E-05 0.00E+00 3.02E-03 -3.726 -3.729
 -6.40   1.0176   2.000   1.959 55.190  2.038  1.001  1.000 1.52E-04 3.23E-05 0.00E+00 3.42E-03 -3.706 -3.711
 -6.20   1.2176   2.000   1.959 54.269  2.038  1.001  1.000 1.67E-04 3.75E-05 0.00E+00 3.87E-03 -3.683 -3.692
 -6.00   1.4176   2.000   1.959 53.348  2.038  1.001  1.000 1.82E-04 4.35E-05 0.00E+00 4.36E-03 -3.655 -3.670
 -5.80   1.6175   2.000   1.958 52.428  2.038  1.001  1.000 1.98E-04 5.05E-05 0.00E+00 4.89E-03 -3.617 -3.645
 -5.60   1.8175   2.000   1.958 51.507  2.039  1.001  1.000 2.15E-04 5.87E-05 0.00E+00 5.47E-03 -3.560 -3.612
 -5.40   2.0175   2.000   1.958 50.587  2.039  1.001  1.000 2.33E-04 6.81E-05 0.00E+00 6.08E-03 -3.477 -3.564
 -5.20   2.2174   1.999   1.957 49.667  2.039  1.001  1.000 2.53E-04 7.90E-05 0.00E+00 6.74E-03 -3.365 -3.495
 -5.00   2.4174   1.999   1.957 48.746  2.039  1.001  1.000 2.74E-04 9.17E-05 0.00E+00 7.44E-03 -3.235 -3.419
 -4.80   2.6174   1.999   1.956 47.826  2.039  1.001  1.000 2.98E-04 1.06E-04 0.00E+00 8.17E-03 -3.110 -3.350
 -4.60   2.8173   1.999   1.956 46.906  2.039  1.002  1.000 3.25E-04 1.23E-04 0.00E+00 8.93E-03 -3.001 -3.290
 -4.40   3.0173   1.999   1.955 45.985  2.040  1.002  1.000 3.54E-04 1.43E-04 0.00E+00 9.73E-03 -2.923 -3.238
 -4.20   3.2172   1.998   1.954 45.065  2.040  1.002  1.000 3.86E-04 1.66E-04 0.00E+00 1.06E-02 -2.887 -3.202
 -4.00   3.4172   1.998   1.953 44.145  2.040  1.002  1.000 4.23E-04 1.92E-04 0.00E+00 1.14E-02 -2.873 -3.174
 -3.80   3.6171   1.998   1.952 43.225  2.041  1.002  1.000 4.67E-04 2.23E-04 0.00E+00 1.23E-02 -2.851 -3.136
 -3.60   3.8170   1.997   1.951 42.304  2.041  1.003  0.999 5.19E-04 2.58E-04 0.00E+00 1.33E-02 -2.805 -3.079
 -3.40   4.0169   1.997   1.949 41.384  2.042  1.003  0.999 5.84E-04 2.99E-04 0.00E+00 1.43E-02 -2.729 -2.998
 -3.20   4.2167   1.996   1.947 40.464  2.043  1.004  0.999 6.84E-04 3.47E-04 2.43E-19 1.54E-02 -2.623 -2.892
 -3.00   4.4165   1.995   1.945 39.543  2.043  1.004  0.999 7.98E-04 4.03E-04 9.58E-19 1.65E-02 -2.496 -2.768
 -2.80   4.6163   1.994   1.942 38.623  2.045  1.005  0.999 9.33E-04 4.67E-04 3.78E-18 1.77E-02 -2.358 -2.635
 -2.60   4.8160   1.993   1.939 37.702  2.046  1.006  0.999 1.12E-03 5.43E-04 1.49E-17 1.90E-02 -2.213 -2.494
 -2.40   5.0157   1.991   1.934 36.782  2.048  1.007  0.998 1.36E-03 6.32E-04 5.86E-17 2.05E-02 -2.056 -2.341
 -2.20   5.2152   1.989   1.929 35.861  2.051  1.009  0.998 1.67E-03 7.37E-04 2.30E-16 2.19E-02 -1.888 -2.177
 -2.00   5.4146   1.987   1.923 34.940  2.054  1.011  0.997 2.11E-03 8.62E-04 8.97E-16 2.38E-02 -1.714 -2.006
 -1.80   5.6138   1.983   1.915 34.018  2.058  1.013  0.996 2.59E-03 1.01E-03 3.49E-15 2.56E-02 -1.533 -1.827
 -1.60   5.8129   1.978   1.905 33.098  2.063  1.016  0.995 3.17E-03 1.20E-03 1.35E-14 2.85E-02 -1.349 -1.644
 -1.40   6.0117   1.973   1.892 32.177  2.069  1.020  0.993 3.91E-03 1.43E-03 5.18E-14 3.19E-02 -1.162 -1.457
 -1.20   6.2099   1.965   1.877 31.252  2.078  1.026  0.991 5.03E-03 1.72E-03 1.98E-13 3.44E-02 -0.974 -1.268
 -1.00   6.4079   1.956   1.857 30.332  2.089  1.033  0.989 6.32E-03 2.09E-03 7.40E-13 4.00E-02 -0.787 -1.081
 -0.80   6.6054   1.945   1.832 29.411  2.102  1.041  0.987 8.08E-03 2.57E-03 2.73E-12 4.68E-02 -0.602 -0.896
 -0.60   6.8026   1.932   1.802 28.491  2.118  1.049  0.985 9.90E-03 3.20E-03 9.89E-12 5.49E-02 -0.420 -0.713
 -0.40   6.9994   1.918   1.765 27.571  2.138  1.059  0.983 1.24E-02 4.05E-03 3.51E-11 6.39E-02 -0.242 -0.535
 -0.20   7.1951   1.899   1.721 26.641  2.165  1.073  0.980 1.50E-02 5.24E-03 1.23E-10 6.95E-02 -0.067 -0.358
  0.00   7.3907   1.880   1.665 25.719  2.195  1.087  0.976 1.76E-02 6.77E-03 4.13E-10 8.12E-02  0.099 -0.190
  0.20   7.5854   1.857   1.599 24.797  2.229  1.103  0.971 2.01E-02 8.69E-03 1.33E-09 9.43E-02  0.256 -0.031
  0.40   7.7795   1.832   1.521 23.871  2.266  1.120  0.968 2.20E-02 1.09E-02 4.05E-09 1.09E-01  0.403  0.119
  0.60   7.9730   1.805   1.430 22.945  2.306  1.138  0.966 2.27E-02 1.31E-02 1.16E-08 1.25E-01  0.538  0.257
  0.80   8.1659   1.776   1.323 22.018  2.346  1.158  0.963 2.17E-02 1.46E-02 3.03E-08 1.41E-01  0.659  0.383
  1.00   8.3583   1.745   1.201 21.088  2.382  1.178  0.960 1.86E-02 1.43E-02 7.00E-08 1.58E-01  0.767  0.499
  1.20   8.5501   1.712   1.064 20.158  2.411  1.198  0.958 1.36E-02 1.17E-02 1.35E-07 1.75E-01  0.872  0.615
  1.40   8.7416   1.679   0.910 19.226  2.425  1.216  0.957 7.71E-03 7.22E-03 2.02E-07 1.88E-01  0.992  0.746
  1.60   8.9330   1.646   0.740 18.294  2.422  1.234  0.956 2.89E-03 2.83E-03 2.03E-07 1.95E-01  1.144  0.910
  1.80   9.1234   1.610   0.550 17.351  2.399  1.251  0.955 5.40E-04 5.38E-04 1.12E-07 1.92E-01  1.326  1.101
  2.00   9.3142   1.576   0.348 16.421  2.336  1.267  0.953 3.13E-05 3.13E-05 2.42E-08 1.81E-01  1.523  1.308
  2.20   9.5030   1.536   0.124 15.476  2.300  1.297  0.945 2.60E-07 2.60E-07 1.20E-09 1.61E-01  1.733  1.529
  2.40   9.6902   1.492  -0.127 14.528  2.267  1.351  0.925 8.75E-11 8.75E-11 5.96E-12 1.34E-01  1.970  1.775
  2.60   9.8730   1.434  -0.422 13.556  2.263  1.436  0.903 1.59E-16 1.59E-16 7.95E-16 1.03E-01  2.255  2.068
  2.80  10.0523   1.367  -0.773 12.555  2.349  1.563  0.894 0.00E+00 0.00E+00 0.00E+00 7.08E-02  2.621  2.435
  3.00  10.2328   1.307  -1.182 11.522  2.369  1.679  0.917 0.00E+00 0.00E+00 0.00E+00 4.24E-02  3.106  2.917
  3.20  10.4241   1.281  -1.642 10.459  2.453  1.761  1.024 0.00E+00 0.00E+00 0.00E+00 2.07E-02  3.756  3.560
  3.40  10.6635   1.403  -2.087  9.401  2.434  1.575  1.462 0.00E+00 0.00E+00 0.00E+00 7.92E-03  4.623  4.418
  3.60  11.0335   2.075  -2.265  8.448  2.232  0.931  2.224 0.00E+00 0.00E+00 0.00E+00 4.18E-03  5.773  5.558
     5.850    12.100
 -7.40   0.2177   2.001   1.968 59.337  2.031  1.000  1.000 8.44E-05 1.44E-05 0.00E+00 1.67E-03 -3.738 -3.739
 -7.20   0.4177   2.001   1.968 58.416  2.031  1.000  1.000 9.39E-05 1.68E-05 0.00E+00 1.91E-03 -3.724 -3.725
 -7.00   0.6177   2.001   1.968 57.495  2.031  1.000  1.000 1.04E-04 1.95E-05 0.00E+00 2.18E-03 -3.709 -3.711
 -6.80   0.8177   2.000   1.968 56.574  2.031  1.001  1.000 1.15E-04 2.27E-05 0.00E+00 2.48E-03 -3.693 -3.696
 -6.60   1.0177   2.000   1.967 55.654  2.031  1.001  1.000 1.26E-04 2.63E-05 0.00E+00 2.82E-03 -3.676 -3.681
 -6.40   1.2176   2.000   1.967 54.733  2.031  1.001  1.000 1.38E-04 3.06E-05 0.00E+00 3.19E-03 -3.657 -3.664
 -6.20   1.4176   2.000   1.967 53.812  2.031  1.001  1.000 1.51E-04 3.55E-05 0.00E+00 3.60E-03 -3.633 -3.647
 -6.00   1.6176   2.000   1.967 52.892  2.031  1.001  1.000 1.64E-04 4.13E-05 0.00E+00 4.05E-03 -3.602 -3.626
 -5.80   1.8176   2.000   1.966 51.971  2.031  1.001  1.000 1.79E-04 4.79E-05 0.00E+00 4.53E-03 -3.555 -3.598
 -5.60   2.0175   2.000   1.966 51.051  2.031  1.001  1.000 1.94E-04 5.56E-05 0.00E+00 5.05E-03 -3.487 -3.560
 -5.40   2.2175   2.000   1.966 50.130  2.031  1.001  1.000 2.10E-04 6.45E-05 0.00E+00 5.60E-03 -3.395 -3.503
 -5.20   2.4175   2.000   1.965 49.210  2.031  1.001  1.000 2.28E-04 7.48E-05 0.00E+00 6.19E-03 -3.284 -3.438
 -5.00   2.6175   1.999   1.965 48.289  2.032  1.001  1.000 2.47E-04 8.67E-05 0.00E+00 6.81E-03 -3.164 -3.373
 -4.80   2.8174   1.999   1.964 47.369  2.032  1.001  1.000 2.69E-04 1.00E-04 0.00E+00 7.46E-03 -3.048 -3.312
 -4.60   3.0174   1.999   1.964 46.449  2.032  1.001  1.000 2.93E-04 1.16E-04 0.00E+00 8.14E-03 -2.950 -3.255
 -4.40   3.2173   1.999   1.963 45.528  2.032  1.002  1.000 3.19E-04 1.35E-04 0.00E+00 8.86E-03 -2.893 -3.215
 -4.20   3.4173   1.999   1.962 44.608  2.032  1.002  1.000 3.49E-04 1.56E-04 0.00E+00 9.60E-03 -2.874 -3.189
 -4.00   3.6172   1.998   1.961 43.688  2.033  1.002  1.000 3.84E-04 1.81E-04 0.00E+00 1.04E-02 -2.865 -3.164
 -3.80   3.8171   1.998   1.960 42.767  2.033  1.002  1.000 4.26E-04 2.09E-04 0.00E+00 1.12E-02 -2.840 -3.125
 -3.60   4.0171   1.998   1.959 41.847  2.034  1.003  0.999 4.76E-04 2.42E-04 0.00E+00 1.21E-02 -2.790 -3.065
 -3.40   4.2169   1.997   1.958 40.926  2.034  1.003  0.999 5.54E-04 2.80E-04 0.00E+00 1.30E-02 -2.711 -2.982
 -3.20   4.4168   1.996   1.956 40.006  2.035  1.003  0.999 6.42E-04 3.24E-04 2.41E-19 1.39E-02 -2.608 -2.879
 -3.00   4.6166   1.995   1.953 39.085  2.036  1.004  0.999 7.46E-04 3.75E-04 9.52E-19 1.50E-02 -2.490 -2.765
 -2.80   4.8163   1.994   1.951 38.165  2.037  1.005  0.999 8.91E-04 4.33E-04 3.76E-18 1.60E-02 -2.364 -2.642
 -2.60   5.0161   1.993   1.947 37.245  2.039  1.006  0.999 1.07E-03 5.01E-04 1.48E-17 1.73E-02 -2.226 -2.508
 -2.40   5.2157   1.991   1.943 36.323  2.041  1.007  0.998 1.31E-03 5.80E-04 5.83E-17 1.84E-02 -2.075 -2.361
 -2.20   5.4153   1.989   1.938 35.403  2.043  1.009  0.998 1.65E-03 6.72E-04 2.28E-16 2.01E-02 -1.914 -2.204
 -2.00   5.6146   1.986   1.932 34.481  2.046  1.011  0.997 2.01E-03 7.81E-04 8.93E-16 2.15E-02 -1.745 -2.038
 -1.80   5.8139   1.983   1.924 33.561  2.050  1.014  0.996 2.45E-03 9.10E-04 3.47E-15 2.39E-02 -1.569 -1.864
 -1.60   6.0129   1.979   1.914 32.640  2.055  1.016  0.995 2.99E-03 1.07E-03 1.34E-14 2.68E-02 -1.387 -1.684
 -1.40   6.2115   1.972   1.902 31.716  2.061  1.021  0.993 3.81E-03 1.26E-03 5.16E-14 2.88E-02 -1.202 -1.498
 -1.20   6.4098   1.965   1.886 30.796  2.069  1.026  0.991 4.76E-03 1.50E-03 1.96E-13 3.35E-02 -1.016 -1.313
 -1.00   6.6078   1.956   1.866 29.876  2.078  1.033  0.989 6.05E-03 1.80E-03 7.31E-13 3.93E-02 -0.831 -1.127
 -0.80   6.8055   1.945   1.842 28.956  2.090  1.040  0.988 7.36E-03 2.20E-03 2.70E-12 4.63E-02 -0.647 -0.943
 -0.60   7.0028   1.933   1.812 28.036  2.104  1.048  0.986 9.19E-03 2.73E-03 9.76E-12 5.43E-02 -0.467 -0.762
 -0.40   7.1993   1.918   1.777 27.108  2.123  1.059  0.984 1.11E-02 3.48E-03 3.51E-11 5.89E-02 -0.287 -0.581
 -0.20   7.3957   1.902   1.733 26.188  2.143  1.070  0.980 1.30E-02 4.45E-03 1.21E-10 6.94E-02 -0.116 -0.409
  0.00   7.5914   1.883   1.680 25.268  2.167  1.083  0.976 1.48E-02 5.71E-03 4.02E-10 8.12E-02  0.048 -0.243
  0.20   7.7863   1.861   1.616 24.346  2.194  1.098  0.973 1.62E-02 7.26E-03 1.28E-09 9.41E-02  0.203 -0.085
  0.40   7.9808   1.838   1.541 23.422  2.223  1.113  0.971 1.69E-02 8.90E-03 3.82E-09 1.08E-01  0.347  0.064
  0.60   8.1748   1.812   1.454 22.498  2.253  1.130  0.968 1.64E-02 1.02E-02 1.06E-08 1.23E-01  0.480  0.202
  0.80   8.3682   1.785   1.352 21.572  2.283  1.147  0.965 1.44E-02 1.05E-02 2.63E-08 1.38E-01  0.602  0.332
  1.00   8.5611   1.756   1.236 20.644  2.309  1.166  0.963 1.09E-02 9.09E-03 5.56E-08 1.53E-01  0.720  0.459
